X: (V*s),Y: (Hits)
1.16851e-07,0
1.17195e-07,1
1.17539e-07,0
1.17883e-07,1
1.18228e-07,1
1.18572e-07,0
1.18916e-07,1
1.19261e-07,0
1.19605e-07,0
1.19949e-07,0
1.20293e-07,1
1.20638e-07,0
1.20982e-07,0
1.21326e-07,0
1.21671e-07,1
1.22015e-07,0
1.22359e-07,1
1.22703e-07,0
1.23048e-07,0
1.23392e-07,0
1.23736e-07,6
1.24081e-07,2
1.24425e-07,0
1.24769e-07,0
1.25114e-07,0
1.25458e-07,1
1.25802e-07,0
1.26146e-07,1
1.26491e-07,1
1.26835e-07,0
1.27179e-07,1
1.27524e-07,1
1.27868e-07,1
1.28212e-07,1
1.28556e-07,1
1.28901e-07,1
1.29245e-07,1
1.29589e-07,1
1.29934e-07,0
1.30278e-07,1
1.30622e-07,0
1.30966e-07,0
1.31311e-07,1
1.31655e-07,0
1.31999e-07,0
1.32344e-07,0
1.32688e-07,1
1.33032e-07,0
1.33376e-07,0
1.33721e-07,2
1.34065e-07,0
1.34409e-07,0
1.34754e-07,2
1.35098e-07,0
1.35442e-07,0
1.35786e-07,1
1.36131e-07,0
1.36475e-07,1
1.36819e-07,0
1.37164e-07,1
1.37508e-07,0
1.37852e-07,0
1.38197e-07,0
1.38541e-07,0
1.38885e-07,0
1.39229e-07,1
1.39574e-07,0
1.39918e-07,0
1.40262e-07,0
1.40607e-07,0
1.40951e-07,1
1.41295e-07,0
1.41639e-07,0
1.41984e-07,0
1.42328e-07,1
1.42672e-07,0
1.43017e-07,0
1.43361e-07,1
1.43705e-07,0
1.44049e-07,0
1.44394e-07,0
1.44738e-07,0
1.45082e-07,0
1.45427e-07,0
1.45771e-07,1
1.46115e-07,0
1.46459e-07,0
1.46804e-07,1
1.47148e-07,0
1.47492e-07,0
1.47837e-07,0
1.48181e-07,0
1.48525e-07,0
1.4887e-07,0
1.49214e-07,1
1.49558e-07,0
1.49902e-07,0
1.50247e-07,0
1.50591e-07,0
1.50935e-07,0
1.5128e-07,2
1.51624e-07,1
1.51968e-07,0
1.52312e-07,0
1.52657e-07,0
1.53001e-07,0
1.53345e-07,0
1.5369e-07,1
1.54034e-07,0
1.54378e-07,0
1.54722e-07,0
1.55067e-07,0
1.55411e-07,0
1.55755e-07,0
1.561e-07,0
1.56444e-07,0
1.56788e-07,2
1.57132e-07,1
1.57477e-07,0
1.57821e-07,0
1.58165e-07,0
1.5851e-07,0
1.58854e-07,0
1.59198e-07,0
1.59542e-07,0
1.59887e-07,0
1.60231e-07,0
1.60575e-07,0
1.6092e-07,0
1.61264e-07,0
1.61608e-07,0
1.61953e-07,0
1.62297e-07,0
1.62641e-07,0
1.62985e-07,0
1.6333e-07,0
1.63674e-07,0
1.64018e-07,0
1.64363e-07,0
1.64707e-07,0
1.65051e-07,0
1.65395e-07,0
1.6574e-07,0
1.66084e-07,0
1.66428e-07,0
1.66773e-07,0
1.67117e-07,0
1.67461e-07,0
1.67805e-07,1
1.6815e-07,0
1.68494e-07,0
1.68838e-07,0
1.69183e-07,0
1.69527e-07,0
1.69871e-07,0
1.70215e-07,0
1.7056e-07,0
1.70904e-07,0
1.71248e-07,0
1.71593e-07,0
1.71937e-07,0
1.72281e-07,0
1.72626e-07,0
1.7297e-07,0
1.73314e-07,0
1.73658e-07,0
1.74003e-07,0
1.74347e-07,0
1.74691e-07,0
1.75036e-07,0
1.7538e-07,0
1.75724e-07,0
1.76068e-07,0
1.76413e-07,0
1.76757e-07,0
1.77101e-07,0
1.77446e-07,0
1.7779e-07,0
1.78134e-07,0
1.78478e-07,0
1.78823e-07,0
1.79167e-07,0
1.79511e-07,0
1.79856e-07,0
1.802e-07,0
1.80544e-07,0
1.80888e-07,0
1.81233e-07,0
