X: (V*s),Y: (Hits)
4.9039e-08,0
4.92052e-08,0
4.93714e-08,0
4.95376e-08,0
4.97037e-08,0
4.98699e-08,0
5.00361e-08,0
5.02023e-08,0
5.03685e-08,0
5.05347e-08,0
5.07009e-08,0
5.08671e-08,0
5.10333e-08,0
5.11994e-08,0
5.13656e-08,0
5.15318e-08,0
5.1698e-08,0
5.18642e-08,0
5.20304e-08,0
5.21966e-08,0
5.23628e-08,0
5.2529e-08,0
5.26951e-08,0
5.28613e-08,0
5.30275e-08,0
5.31937e-08,0
5.33599e-08,0
5.35261e-08,0
5.36923e-08,0
5.38585e-08,0
5.40246e-08,0
5.41908e-08,0
5.4357e-08,0
5.45232e-08,0
5.46894e-08,0
5.48556e-08,0
5.50218e-08,0
5.5188e-08,0
5.53542e-08,0
5.55203e-08,0
5.56865e-08,0
5.58527e-08,0
5.60189e-08,0
5.61851e-08,0
5.63513e-08,0
5.65175e-08,0
5.66837e-08,0
5.68499e-08,0
5.7016e-08,0
5.71822e-08,0
5.73484e-08,0
5.75146e-08,0
5.76808e-08,0
5.7847e-08,0
5.80132e-08,0
5.81794e-08,0
5.83455e-08,0
5.85117e-08,0
5.86779e-08,0
5.88441e-08,0
5.90103e-08,0
5.91765e-08,0
5.93427e-08,0
5.95089e-08,0
5.96751e-08,0
5.98412e-08,1
6.00074e-08,0
6.01736e-08,0
6.03398e-08,0
6.0506e-08,0
6.06722e-08,0
6.08384e-08,0
6.10046e-08,0
6.11708e-08,0
6.13369e-08,0
6.15031e-08,0
6.16693e-08,0
6.18355e-08,0
6.20017e-08,0
6.21679e-08,0
6.23341e-08,0
6.25003e-08,0
6.26664e-08,0
6.28326e-08,0
6.29988e-08,0
6.3165e-08,0
6.33312e-08,0
6.34974e-08,0
6.36636e-08,0
6.38298e-08,0
6.3996e-08,0
6.41621e-08,0
6.43283e-08,0
6.44945e-08,0
6.46607e-08,0
6.48269e-08,0
6.49931e-08,0
6.51593e-08,0
6.53255e-08,0
6.54917e-08,0
6.56578e-08,0
6.5824e-08,0
6.59902e-08,0
6.61564e-08,0
6.63226e-08,0
6.64888e-08,0
6.6655e-08,0
6.68212e-08,0
6.69874e-08,0
6.71535e-08,0
6.73197e-08,0
6.74859e-08,0
6.76521e-08,0
6.78183e-08,0
6.79845e-08,0
6.81507e-08,0
6.83169e-08,0
6.8483e-08,0
6.86492e-08,0
6.88154e-08,0
6.89816e-08,0
6.91478e-08,0
6.9314e-08,0
6.94802e-08,0
6.96464e-08,0
6.98126e-08,0
6.99787e-08,0
7.01449e-08,0
7.03111e-08,0
7.04773e-08,0
7.06435e-08,0
7.08097e-08,0
7.09759e-08,0
7.11421e-08,0
7.13083e-08,0
7.14744e-08,0
7.16406e-08,0
7.18068e-08,0
7.1973e-08,0
7.21392e-08,0
7.23054e-08,0
7.24716e-08,0
7.26378e-08,0
7.28039e-08,0
7.29701e-08,0
7.31363e-08,0
7.33025e-08,0
7.34687e-08,0
7.36349e-08,0
7.38011e-08,0
7.39673e-08,0
7.41335e-08,0
7.42996e-08,0
7.44658e-08,0
7.4632e-08,1
7.47982e-08,0
7.49644e-08,0
7.51306e-08,0
7.52968e-08,0
7.5463e-08,0
7.56292e-08,0
7.57953e-08,0
7.59615e-08,0
7.61277e-08,0
7.62939e-08,0
7.64601e-08,0
7.66263e-08,0
7.67925e-08,0
7.69587e-08,0
7.71248e-08,0
7.7291e-08,0
7.74572e-08,0
7.76234e-08,0
7.77896e-08,0
7.79558e-08,0
7.8122e-08,0
7.82882e-08,0
7.84544e-08,0
7.86205e-08,0
7.87867e-08,0
7.89529e-08,0
7.91191e-08,0
7.92853e-08,0
7.94515e-08,0
