X: (V*s),Y: (Hits)
4.63654e-08,0
4.65286e-08,0
4.66918e-08,0
4.68549e-08,0
4.70181e-08,0
4.71813e-08,0
4.73445e-08,0
4.75077e-08,0
4.76709e-08,0
4.78341e-08,0
4.79973e-08,0
4.81605e-08,0
4.83237e-08,0
4.84869e-08,1
4.86501e-08,1
4.88133e-08,1
4.89765e-08,0
4.91397e-08,0
4.93029e-08,0
4.94661e-08,0
4.96292e-08,1
4.97924e-08,0
4.99556e-08,0
5.01188e-08,0
5.0282e-08,2
5.04452e-08,0
5.06084e-08,0
5.07716e-08,0
5.09348e-08,0
5.1098e-08,0
5.12612e-08,0
5.14244e-08,0
5.15876e-08,0
5.17508e-08,0
5.1914e-08,0
5.20772e-08,0
5.22404e-08,0
5.24035e-08,0
5.25667e-08,0
5.27299e-08,0
5.28931e-08,1
5.30563e-08,0
5.32195e-08,0
5.33827e-08,0
5.35459e-08,0
5.37091e-08,0
5.38723e-08,1
5.40355e-08,0
5.41987e-08,0
5.43619e-08,0
5.45251e-08,0
5.46883e-08,0
5.48515e-08,0
5.50147e-08,0
5.51778e-08,1
5.5341e-08,0
5.55042e-08,1
5.56674e-08,0
5.58306e-08,0
5.59938e-08,0
5.6157e-08,0
5.63202e-08,0
5.64834e-08,1
5.66466e-08,0
5.68098e-08,0
5.6973e-08,0
5.71362e-08,0
5.72994e-08,0
5.74626e-08,0
5.76258e-08,0
5.77889e-08,0
5.79521e-08,0
5.81153e-08,0
5.82785e-08,0
5.84417e-08,0
5.86049e-08,0
5.87681e-08,1
5.89313e-08,0
5.90945e-08,0
5.92577e-08,0
5.94209e-08,0
5.95841e-08,0
5.97473e-08,0
5.99105e-08,0
6.00737e-08,1
6.02369e-08,0
6.04001e-08,0
6.05632e-08,0
6.07264e-08,0
6.08896e-08,1
6.10528e-08,1
6.1216e-08,1
6.13792e-08,0
6.15424e-08,0
6.17056e-08,0
6.18688e-08,0
6.2032e-08,0
6.21952e-08,0
6.23584e-08,0
6.25216e-08,0
6.26848e-08,0
6.2848e-08,0
6.30112e-08,0
6.31744e-08,1
6.33375e-08,0
6.35007e-08,0
6.36639e-08,0
6.38271e-08,0
6.39903e-08,0
6.41535e-08,1
6.43167e-08,0
6.44799e-08,0
6.46431e-08,0
6.48063e-08,0
6.49695e-08,1
6.51327e-08,0
6.52959e-08,1
6.54591e-08,0
6.56223e-08,0
6.57855e-08,0
6.59487e-08,0
6.61118e-08,0
6.6275e-08,0
6.64382e-08,0
6.66014e-08,0
6.67646e-08,0
6.69278e-08,0
6.7091e-08,0
6.72542e-08,0
6.74174e-08,0
6.75806e-08,0
6.77438e-08,0
6.7907e-08,0
6.80702e-08,0
6.82334e-08,0
6.83966e-08,0
6.85598e-08,0
6.8723e-08,0
6.88861e-08,0
6.90493e-08,0
6.92125e-08,0
6.93757e-08,0
6.95389e-08,0
6.97021e-08,0
6.98653e-08,0
7.00285e-08,0
7.01917e-08,0
7.03549e-08,0
7.05181e-08,0
7.06813e-08,0
7.08445e-08,0
7.10077e-08,0
7.11709e-08,0
7.13341e-08,0
7.14973e-08,0
7.16604e-08,0
7.18236e-08,0
7.19868e-08,0
7.215e-08,0
7.23132e-08,0
7.24764e-08,1
7.26396e-08,0
7.28028e-08,0
7.2966e-08,0
7.31292e-08,0
7.32924e-08,0
7.34556e-08,0
7.36188e-08,0
7.3782e-08,0
7.39452e-08,0
7.41084e-08,0
7.42716e-08,0
7.44347e-08,0
7.45979e-08,0
7.47611e-08,0
7.49243e-08,0
7.50875e-08,0
7.52507e-08,0
7.54139e-08,0
7.55771e-08,0
7.57403e-08,0
7.59035e-08,0
7.60667e-08,0
7.62299e-08,0
7.63931e-08,0
7.65563e-08,0
7.67195e-08,0
7.68827e-08,0
7.70459e-08,0
7.7209e-08,0
7.73722e-08,0
