Created as New Dataset,
617.0,61.65
616.0,61.68
615.0,61.45
614.0,61.26
613.0,61.14
612.0,61.33
611.0,61.60
610.0,61.30
609.0,61.19
608.0,61.00
607.0,60.88
606.0,61.16
605.0,60.99
604.0,61.16
603.0,60.99
602.0,60.79
601.0,60.84
600.0,61.11
599.0,61.36
598.0,60.88
597.0,60.70
596.0,60.45
595.0,60.38
594.0,60.35
593.0,60.32
592.0,60.45
591.0,60.53
590.0,60.45
589.0,59.92
588.0,59.78
587.0,59.96
586.0,60.38
585.0,60.21
584.0,59.82
583.0,59.77
582.0,59.70
581.0,60.04
580.0,60.00
579.0,59.52
578.0,59.46
577.0,59.42
576.0,59.46
575.0,59.34
574.0,59.62
573.0,59.79
572.0,59.47
571.0,59.09
570.0,59.08
569.0,59.18
568.0,59.20
567.0,59.24
566.0,59.21
565.0,58.91
564.0,58.72
563.0,58.64
562.0,58.89
561.0,58.76
560.0,58.57
559.0,58.33
558.0,58.57
557.0,58.80
556.0,58.78
555.0,58.57
554.0,58.10
553.0,58.35
552.0,58.29
551.0,58.24
550.0,58.05
549.0,57.85
548.0,57.77
547.0,57.94
546.0,57.91
545.0,57.69
544.0,57.48
543.0,57.61
542.0,57.41
541.0,57.27
540.0,57.22
539.0,57.23
538.0,57.21
537.0,57.04
536.0,56.92
535.0,56.92
534.0,56.91
533.0,56.90
532.0,56.70
531.0,56.54
530.0,56.25
529.0,56.35
528.0,56.44
527.0,56.53
526.0,56.51
525.0,56.00
524.0,55.77
523.0,55.75
522.0,55.76
521.0,55.80
520.0,55.89
519.0,55.37
518.0,55.28
517.0,55.05
516.0,55.40
515.0,55.47
514.0,54.95
513.0,55.00
512.0,54.77
511.0,54.55
510.0,54.44
509.0,54.46
508.0,54.29
507.0,54.30
506.0,53.80
505.0,53.88
504.0,53.80
503.0,54.21
502.0,53.61
501.0,52.95
500.0,53.08
499.0,53.12
498.0,53.15
497.0,53.03
496.0,52.27
495.0,52.52
494.0,52.57
493.0,52.37
492.0,52.02
491.0,51.70
490.0,51.58
489.0,51.48
488.0,51.40
487.0,51.11
486.0,51.08
485.0,50.93
484.0,50.40
483.0,50.58
482.0,50.38
481.0,49.65
480.0,49.60
479.0,49.35
478.0,49.14
477.0,48.78
476.0,48.28
475.0,48.01
474.0,48.17
473.0,47.86
472.0,47.76
471.0,47.01
470.0,46.96
469.0,46.26
468.0,46.62
467.0,46.44
466.0,45.74
465.0,45.44
464.0,45.04
463.0,44.94
462.0,44.73
461.0,44.63
460.0,43.97
459.0,43.58
458.0,43.09
457.0,43.16
456.0,42.79
455.0,42.21
454.0,41.68
453.0,41.43
452.0,41.06
451.0,40.82
450.0,40.23
449.0,40.41
448.0,39.74
447.0,38.92
446.0,38.91
445.0,38.25
444.0,38.21
443.0,37.61
442.0,36.70
441.0,36.33
440.0,35.90
439.0,35.54
438.0,35.09
437.0,34.82
436.0,34.17
435.0,33.55
434.0,33.08
433.0,32.91
432.0,32.24
431.0,32.01
430.0,31.27
429.0,30.81
428.0,30.33
427.0,30.20
426.0,29.37
425.0,28.53
424.0,28.16
423.0,28.11
422.0,27.56
421.0,27.20
420.0,26.53
419.0,25.76
418.0,25.33
417.0,24.80
416.0,24.66
415.0,23.90
414.0,23.29
413.0,22.92
412.0,22.58
411.0,22.10
410.0,21.50
409.0,20.95
408.0,20.48
407.0,20.02
406.0,19.61
405.0,19.31
404.0,18.84
403.0,18.54
402.0,17.82
401.0,17.17
400.0,16.98
399.0,16.68
398.0,16.33
397.0,15.51
396.0,14.99
395.0,14.71
394.0,14.48
393.0,14.03
392.0,13.73
391.0,13.38
390.0,12.73
389.0,12.14
388.0,11.82
387.0,11.43
386.0,11.18
385.0,10.67
384.0,10.16
383.0,9.46
382.0,9.01
381.0,8.72
380.0,8.23
379.0,7.95
378.0,7.82
377.0,7.32
376.0,6.34
375.0,5.86
374.0,5.85
373.0,5.95
372.0,4.98
371.0,4.89
370.0,4.45
369.0,3.68
368.0,3.77
367.0,3.98
366.0,3.78
365.0,3.56
364.0,3.19
363.0,2.93
362.0,2.90
361.0,2.65
360.0,2.82
359.0,2.69
358.0,2.28
357.0,2.35
356.0,2.17
355.0,1.90
354.0,2.21
353.0,2.16
352.0,1.92
351.0,1.55
350.0,1.24
349.0,1.49
348.0,1.54
347.0,1.43
346.0,1.49
345.0,1.31
344.0,0.86
343.0,0.84
342.0,1.08
341.0,1.05
340.0,0.97
339.0,0.71
338.0,0.48
337.0,0.37
336.0,0.46
335.0,0.91
334.0,1.08
333.0,0.77
332.0,0.33
331.0,0.70
330.0,0.48
329.0,0.18
328.0,0.48
327.0,-0.02
326.0,0.20
325.0,0.37
324.0,0.99
323.0,1.36
322.0,0.45
321.0,0.01
320.0,-0.32
319.0,-0.27
318.0,-0.01
317.0,0.04
316.0,0.09
315.0,0.12
314.0,-0.01
313.0,-0.14
312.0,-0.03
311.0,0.07
310.0,0.04
309.0,0.01
308.0,-0.07
307.0,-0.18
306.0,-0.15
305.0,-0.05
304.0,0.02
303.0,-0.01
302.0,-0.11
301.0,-0.21
300.0,-0.18
299.0,-0.04
298.0,-0.00
297.0,0.02
296.0,-0.10
295.0,-0.21
294.0,-0.18
293.0,-0.09
292.0,0.00
291.0,0.06
290.0,-0.01
289.0,-0.11
288.0,-0.16
287.0,-0.17
286.0,-0.01
285.0,0.08
284.0,0.06
283.0,-0.03
282.0,-0.11
281.0,-0.13
280.0,-0.12
279.0,0.01
278.0,0.06
277.0,-0.07
276.0,-0.14
275.0,-0.17
274.0,-0.08
273.0,0.02
272.0,0.01
271.0,-0.12
270.0,-0.21
269.0,-0.19
268.0,-0.03
267.0,0.07
266.0,-0.00
265.0,-0.11
264.0,-0.14
263.0,-0.06
262.0,0.08
261.0,0.06
260.0,-0.03
259.0,-0.13
258.0,-0.17
257.0,-0.10
256.0,-0.05
255.0,-0.06
254.0,-0.10
253.0,-0.21
252.0,-0.28
251.0,-0.17
250.0,-0.08
249.0,-0.06
248.0,-0.15
247.0,-0.26
246.0,-0.29
245.0,-0.22
244.0,-0.09
243.0,-0.11
242.0,-0.23
241.0,-0.30
240.0,-0.25
239.0,-0.15
238.0,-0.07
237.0,0.01
236.0,-0.16
235.0,-0.23
234.0,-0.17
233.0,-0.11
232.0,-0.07
231.0,-0.13
230.0,-0.22
229.0,-0.21
228.0,-0.06
227.0,0.03
226.0,0.01
225.0,-0.18
224.0,-0.17
223.0,0.03
222.0,0.06
221.0,-0.12
220.0,-0.10
219.0,-0.05
218.0,0.03
217.0,0.03
216.0,0.03
215.0,-0.14
214.0,0.02
213.0,0.13
212.0,0.18
211.0,0.08
210.0,-0.01
209.0,0.07
208.0,0.19
207.0,0.31
206.0,0.22
205.0,-0.01
204.0,0.01
203.0,0.15
202.0,0.25
201.0,0.32
200.0,0.18
