Created as New Dataset,
nm,%T
375.0,0.08
374.0,0.06
373.0,0.08
372.0,0.08
371.0,0.09
370.0,0.09
369.0,0.10
368.0,0.11
367.0,0.10
366.0,0.10
365.0,0.10
364.0,0.11
363.0,0.11
362.0,0.10
361.0,0.10
360.0,0.10
359.0,0.12
358.0,0.12
357.0,0.12
356.0,0.11
355.0,0.12
354.0,0.13
353.0,0.11
352.0,0.11
351.0,0.12
350.0,0.13
349.0,0.12
348.0,0.13
347.0,0.13
346.0,0.13
345.0,0.12
344.0,0.13
343.0,0.14
342.0,0.14
341.0,0.14
340.0,0.14
339.0,0.14
338.0,0.14
337.0,0.13
336.0,0.13
335.0,0.14
334.0,0.14
333.0,0.15
332.0,0.15
331.0,0.15
330.0,0.13
329.0,0.14
328.0,0.14
327.0,0.13
326.0,0.14
325.0,0.12
324.0,0.12
323.0,0.14
322.0,0.15
321.0,0.15
320.0,0.15
319.0,0.18
318.0,0.21
317.0,0.22
316.0,0.22
315.0,0.21
314.0,0.21
313.0,0.22
312.0,0.23
311.0,0.22
310.0,0.22
309.0,0.22
308.0,0.23
307.0,0.22
306.0,0.22
305.0,0.23
304.0,0.24
303.0,0.23
302.0,0.23
301.0,0.24
300.0,0.24
299.0,0.24
298.0,0.24
297.0,0.25
296.0,0.25
295.0,0.25
294.0,0.24
293.0,0.26
292.0,0.26
291.0,0.26
290.0,0.25
289.0,0.26
288.0,0.27
287.0,0.26
286.0,0.26
285.0,0.27
284.0,0.27
283.0,0.27
282.0,0.27
281.0,0.27
280.0,0.27
279.0,0.27
278.0,0.27
277.0,0.28
276.0,0.27
275.0,0.27
274.0,0.27
273.0,0.28
272.0,0.27
271.0,0.27
270.0,0.27
269.0,0.27
268.0,0.26
267.0,0.26
266.0,0.27
265.0,0.27
264.0,0.26
263.0,0.26
262.0,0.27
261.0,0.26
260.0,0.25
259.0,0.25
258.0,0.25
257.0,0.25
256.0,0.24
255.0,0.24
254.0,0.24
253.0,0.24
252.0,0.23
251.0,0.23
250.0,0.24
249.0,0.23
248.0,0.22
247.0,0.22
246.0,0.23
245.0,0.22
244.0,0.22
243.0,0.22
242.0,0.22
241.0,0.22
240.0,0.21
239.0,0.21
238.0,0.22
237.0,0.22
236.0,0.21
235.0,0.21
234.0,0.22
233.0,0.22
232.0,0.21
231.0,0.22
230.0,0.23
229.0,0.23
228.0,0.22
227.0,0.23
226.0,0.24
225.0,0.24
224.0,0.24
223.0,0.24
222.0,0.24
221.0,0.25
220.0,0.24
219.0,0.25
218.0,0.26
217.0,0.26
216.0,0.26
215.0,0.27
214.0,0.28
213.0,0.27
212.0,0.28
211.0,0.29
210.0,0.30
209.0,0.30
208.0,0.31
207.0,0.32
206.0,0.32
205.0,0.32
204.0,0.34
203.0,0.35
202.0,0.35
201.0,0.36
200.0,0.38
