Created as New Dataset,
618.0,50.35
617.0,50.38
616.0,49.71
615.0,49.40
614.0,49.43
613.0,49.48
612.0,49.78
611.0,49.80
610.0,49.43
609.0,49.03
608.0,49.28
607.0,49.36
606.0,49.20
605.0,48.97
604.0,48.98
603.0,48.80
602.0,48.79
601.0,48.59
600.0,48.72
599.0,48.79
598.0,48.54
597.0,48.46
596.0,48.31
595.0,48.04
594.0,47.91
593.0,47.82
592.0,47.92
591.0,47.86
590.0,47.93
589.0,47.34
588.0,47.15
587.0,47.18
586.0,47.36
585.0,47.44
584.0,47.19
583.0,47.24
582.0,46.85
581.0,46.63
580.0,46.46
579.0,46.43
578.0,46.64
577.0,46.64
576.0,46.34
575.0,45.84
574.0,45.97
573.0,45.91
572.0,45.85
571.0,45.93
570.0,45.63
569.0,45.35
568.0,45.14
567.0,45.20
566.0,45.15
565.0,44.83
564.0,44.60
563.0,44.52
562.0,44.67
561.0,44.78
560.0,44.31
559.0,43.87
558.0,43.97
557.0,44.22
556.0,44.13
555.0,43.87
554.0,43.30
553.0,43.24
552.0,43.32
551.0,43.50
550.0,43.34
549.0,43.09
548.0,42.92
547.0,42.81
546.0,42.68
545.0,42.52
544.0,42.41
543.0,42.25
542.0,42.11
541.0,42.27
540.0,42.16
539.0,41.43
538.0,41.47
537.0,41.41
536.0,41.33
535.0,41.21
534.0,41.13
533.0,40.81
532.0,40.66
531.0,40.56
530.0,40.37
529.0,40.19
528.0,40.14
527.0,40.06
526.0,39.76
525.0,39.51
524.0,39.36
523.0,39.34
522.0,39.28
521.0,39.15
520.0,38.79
519.0,38.53
518.0,38.36
517.0,38.22
516.0,38.27
515.0,37.77
514.0,37.63
513.0,37.48
512.0,37.50
511.0,37.48
510.0,37.13
509.0,36.66
508.0,37.07
507.0,36.61
506.0,36.69
505.0,36.35
504.0,35.73
503.0,35.41
502.0,35.39
501.0,35.07
500.0,35.05
499.0,34.71
498.0,34.66
497.0,34.53
496.0,34.00
495.0,33.99
494.0,33.99
493.0,33.71
492.0,33.33
491.0,32.69
490.0,32.49
489.0,32.19
488.0,31.88
487.0,31.74
486.0,31.38
485.0,30.93
484.0,30.22
483.0,30.10
482.0,30.17
481.0,29.77
480.0,29.42
479.0,28.77
478.0,28.40
477.0,28.22
476.0,27.93
475.0,27.44
474.0,27.28
473.0,26.59
472.0,26.31
471.0,25.80
470.0,25.65
469.0,25.21
468.0,24.91
467.0,24.33
466.0,23.88
465.0,23.41
464.0,23.30
463.0,22.90
462.0,22.55
461.0,22.06
460.0,21.59
459.0,21.03
458.0,20.81
457.0,20.69
456.0,20.13
455.0,19.52
454.0,18.95
453.0,18.67
452.0,18.33
451.0,17.95
450.0,17.41
449.0,16.88
448.0,16.46
447.0,16.06
446.0,15.81
445.0,15.39
444.0,15.11
443.0,14.66
442.0,13.89
441.0,13.65
440.0,13.28
439.0,12.95
438.0,12.54
437.0,12.08
436.0,11.46
435.0,10.99
434.0,10.82
433.0,10.53
432.0,10.05
431.0,9.53
430.0,9.04
429.0,8.69
428.0,8.62
427.0,8.40
426.0,7.92
425.0,7.56
424.0,7.20
423.0,6.92
422.0,6.56
421.0,6.42
420.0,6.13
419.0,5.69
418.0,5.42
417.0,5.14
416.0,5.06
415.0,4.88
414.0,4.64
413.0,4.29
412.0,3.97
411.0,3.82
410.0,3.74
409.0,3.65
408.0,3.41
407.0,3.11
406.0,2.87
405.0,2.74
404.0,2.73
403.0,2.59
402.0,2.47
401.0,2.19
400.0,2.05
399.0,2.01
398.0,1.89
397.0,1.90
396.0,1.87
395.0,1.52
394.0,1.36
393.0,1.30
392.0,1.42
391.0,1.40
390.0,1.14
389.0,0.96
388.0,0.84
387.0,0.83
386.0,0.99
385.0,0.93
384.0,0.79
383.0,0.54
382.0,0.47
381.0,0.46
380.0,0.37
379.0,0.33
378.0,0.00
377.0,-0.26
376.0,-0.29
375.0,-0.29
374.0,-0.24
373.0,-0.06
372.0,-0.30
371.0,-0.15
370.0,-0.07
369.0,0.06
368.0,0.02
367.0,-0.24
366.0,-0.17
365.0,-0.09
364.0,-0.08
363.0,0.02
362.0,0.12
361.0,0.09
360.0,-0.11
359.0,-0.10
358.0,0.09
357.0,0.01
356.0,0.13
355.0,0.11
354.0,-0.25
353.0,-0.21
352.0,-0.02
351.0,-0.04
350.0,-0.14
349.0,-0.27
348.0,-0.13
347.0,0.08
346.0,0.35
345.0,0.22
344.0,-0.01
343.0,0.06
342.0,0.16
341.0,0.13
340.0,0.30
339.0,0.10
338.0,-0.04
337.0,0.41
336.0,0.37
335.0,0.17
334.0,-0.12
333.0,-0.38
332.0,0.10
331.0,0.59
330.0,0.30
329.0,0.33
328.0,0.54
327.0,0.35
326.0,-0.28
325.0,-0.37
324.0,0.29
323.0,0.52
322.0,0.16
321.0,-0.32
320.0,-0.30
319.0,-0.10
318.0,-0.00
317.0,0.03
316.0,0.00
315.0,-0.08
314.0,-0.18
313.0,-0.10
312.0,0.01
311.0,0.04
310.0,0.02
309.0,-0.09
308.0,-0.12
307.0,-0.09
306.0,0.05
305.0,0.07
304.0,0.02
303.0,-0.07
302.0,-0.16
301.0,-0.12
300.0,0.02
299.0,0.06
298.0,0.00
297.0,-0.15
296.0,-0.14
295.0,-0.08
294.0,0.03
293.0,0.08
292.0,0.00
291.0,-0.08
290.0,-0.12
289.0,-0.11
288.0,-0.03
287.0,0.08
286.0,0.05
285.0,-0.08
284.0,-0.10
283.0,-0.02
282.0,0.06
281.0,0.09
280.0,0.03
279.0,-0.07
278.0,-0.07
277.0,-0.03
276.0,0.11
275.0,0.10
274.0,0.02
273.0,-0.11
272.0,-0.11
271.0,-0.01
270.0,0.05
269.0,0.09
268.0,0.00
267.0,-0.06
266.0,-0.14
265.0,-0.10
264.0,0.06
263.0,0.14
262.0,0.06
261.0,-0.08
260.0,-0.12
259.0,-0.05
258.0,0.06
257.0,0.04
256.0,-0.02
255.0,-0.16
254.0,-0.19
253.0,-0.10
252.0,-0.02
251.0,-0.00
250.0,-0.11
249.0,-0.23
248.0,-0.26
247.0,-0.20
246.0,-0.14
245.0,-0.05
244.0,-0.14
243.0,-0.20
242.0,-0.28
241.0,-0.16
240.0,-0.04
239.0,-0.04
238.0,-0.10
237.0,-0.28
236.0,-0.28
235.0,-0.15
234.0,0.01
233.0,0.02
232.0,-0.09
231.0,-0.20
230.0,-0.18
229.0,-0.04
228.0,0.06
227.0,-0.03
226.0,-0.15
225.0,-0.16
224.0,-0.03
223.0,0.12
222.0,0.10
221.0,-0.02
220.0,-0.09
219.0,0.01
218.0,0.14
217.0,0.15
216.0,0.08
215.0,-0.01
214.0,-0.01
213.0,0.01
212.0,0.07
211.0,0.17
210.0,0.16
209.0,-0.02
208.0,-0.01
207.0,0.11
206.0,0.34
205.0,0.22
204.0,0.22
203.0,0.18
202.0,0.08
201.0,0.33
200.0,0.41
