Created as New Dataset,
616.0,10.69
615.0,10.44
614.0,10.31
613.0,10.30
612.0,10.37
611.0,10.22
610.0,9.97
609.0,9.82
608.0,9.83
607.0,9.88
606.0,9.85
605.0,9.61
604.0,9.39
603.0,9.45
602.0,9.59
601.0,9.44
600.0,9.20
599.0,9.00
598.0,8.93
597.0,9.02
596.0,9.02
595.0,8.76
594.0,8.63
593.0,8.66
592.0,8.67
591.0,8.64
590.0,8.47
589.0,8.31
588.0,8.19
587.0,8.11
586.0,8.15
585.0,8.14
584.0,8.08
583.0,7.82
582.0,7.67
581.0,7.74
580.0,7.83
579.0,7.70
578.0,7.46
577.0,7.31
576.0,7.37
575.0,7.39
574.0,7.43
573.0,7.24
572.0,6.97
571.0,6.80
570.0,6.81
569.0,6.97
568.0,6.84
567.0,6.64
566.0,6.51
565.0,6.46
564.0,6.62
563.0,6.48
562.0,6.30
561.0,6.18
560.0,6.17
559.0,6.08
558.0,5.88
557.0,5.79
556.0,5.83
555.0,5.89
554.0,5.76
553.0,5.48
552.0,5.38
551.0,5.48
550.0,5.53
549.0,5.41
548.0,5.19
547.0,5.03
546.0,5.04
545.0,5.12
544.0,5.10
543.0,5.00
542.0,4.85
541.0,4.71
540.0,4.69
539.0,4.70
538.0,4.69
537.0,4.61
536.0,4.41
535.0,4.29
534.0,4.37
533.0,4.38
532.0,4.30
531.0,4.20
530.0,4.02
529.0,3.98
528.0,4.06
527.0,4.08
526.0,3.97
525.0,3.82
524.0,3.67
523.0,3.73
522.0,3.83
521.0,3.77
520.0,3.61
519.0,3.41
518.0,3.37
517.0,3.45
516.0,3.52
515.0,3.50
514.0,3.29
513.0,3.17
512.0,3.04
511.0,3.03
510.0,3.17
509.0,3.18
508.0,3.00
507.0,2.81
506.0,2.69
505.0,2.75
504.0,2.75
503.0,2.69
502.0,2.64
501.0,2.47
500.0,2.30
499.0,2.28
498.0,2.33
497.0,2.21
496.0,2.17
495.0,2.08
494.0,1.78
493.0,1.71
492.0,1.66
491.0,1.81
490.0,1.70
489.0,1.53
488.0,1.22
487.0,1.17
486.0,1.17
485.0,1.17
484.0,1.09
483.0,0.91
482.0,0.75
481.0,0.72
480.0,0.79
479.0,0.94
478.0,0.93
477.0,0.82
476.0,0.67
475.0,0.62
474.0,0.66
473.0,0.71
472.0,0.60
471.0,0.48
470.0,0.37
469.0,0.42
468.0,0.52
467.0,0.55
466.0,0.41
465.0,0.31
464.0,0.29
463.0,0.37
462.0,0.47
461.0,0.43
460.0,0.27
459.0,0.16
458.0,0.14
457.0,0.27
456.0,0.27
455.0,0.24
454.0,0.10
453.0,0.05
452.0,0.13
451.0,0.20
450.0,0.09
449.0,-0.02
448.0,-0.01
447.0,0.05
446.0,0.11
445.0,0.05
444.0,-0.09
443.0,-0.16
442.0,-0.16
441.0,-0.00
440.0,0.05
439.0,-0.08
438.0,-0.21
437.0,-0.14
436.0,-0.03
435.0,0.02
434.0,-0.05
433.0,-0.13
432.0,-0.17
431.0,-0.13
430.0,-0.01
429.0,-0.05
428.0,-0.08
427.0,-0.15
426.0,-0.13
425.0,-0.02
424.0,0.03
423.0,-0.12
422.0,-0.18
421.0,-0.14
420.0,-0.02
419.0,0.00
418.0,0.00
417.0,-0.14
416.0,-0.18
415.0,-0.07
414.0,0.05
413.0,0.01
412.0,-0.08
411.0,-0.17
410.0,-0.07
409.0,-0.01
408.0,-0.02
407.0,-0.13
406.0,-0.13
405.0,-0.05
404.0,0.06
403.0,0.05
402.0,-0.15
401.0,-0.09
400.0,0.07
399.0,0.08
398.0,-0.01
397.0,-0.17
396.0,-0.14
395.0,0.06
394.0,0.15
393.0,0.06
392.0,-0.08
391.0,-0.08
390.0,0.08
389.0,0.12
388.0,-0.01
387.0,-0.12
386.0,-0.18
385.0,0.01
384.0,0.23
383.0,0.14
382.0,-0.06
381.0,-0.15
380.0,0.00
379.0,-0.15
378.0,-0.63
377.0,-0.67
376.0,-0.31
375.0,-0.52
374.0,-0.62
373.0,-0.39
372.0,-0.28
371.0,-0.31
370.0,-0.32
369.0,-0.29
368.0,-0.37
367.0,-0.14
366.0,0.07
365.0,0.27
364.0,0.02
363.0,-0.15
362.0,0.12
361.0,0.20
360.0,0.13
359.0,-0.19
358.0,-0.10
357.0,-0.15
356.0,-0.17
355.0,-0.05
354.0,0.15
353.0,0.04
352.0,-0.11
351.0,0.09
350.0,0.40
349.0,0.18
348.0,-0.17
347.0,0.15
346.0,0.19
345.0,0.12
344.0,0.35
343.0,0.25
342.0,-0.06
341.0,-0.04
340.0,-0.06
339.0,-0.14
338.0,-0.19
337.0,-0.11
336.0,-0.06
335.0,0.11
334.0,0.36
333.0,0.21
332.0,0.04
331.0,-0.34
330.0,-0.46
329.0,-0.04
328.0,0.18
327.0,-0.07
326.0,-0.35
325.0,0.11
324.0,0.47
323.0,0.63
322.0,0.33
321.0,-0.30
320.0,0.19
319.0,9.73
318.0,20.15
317.0,20.17
316.0,19.97
315.0,19.75
314.0,20.03
313.0,20.36
312.0,20.21
311.0,20.00
310.0,19.71
309.0,19.84
308.0,20.08
307.0,20.13
306.0,19.85
305.0,19.75
304.0,19.82
303.0,20.17
302.0,20.34
301.0,19.95
300.0,19.88
299.0,20.09
298.0,20.13
297.0,20.04
296.0,19.87
295.0,19.93
294.0,20.06
293.0,20.17
292.0,20.04
291.0,19.89
290.0,19.95
289.0,19.96
288.0,20.21
287.0,20.13
286.0,19.92
285.0,19.87
284.0,19.78
283.0,20.10
282.0,20.12
281.0,19.84
280.0,19.70
279.0,19.63
278.0,20.12
277.0,20.27
276.0,20.06
275.0,19.73
274.0,19.59
273.0,19.80
272.0,20.02
271.0,20.12
270.0,20.03
269.0,19.99
268.0,19.83
267.0,19.81
266.0,20.10
265.0,20.06
264.0,20.18
263.0,20.12
262.0,19.75
261.0,19.97
260.0,20.11
259.0,20.15
258.0,20.08
257.0,19.87
256.0,19.90
255.0,20.00
254.0,20.13
253.0,20.01
252.0,19.94
251.0,19.77
250.0,19.91
249.0,19.85
248.0,19.90
247.0,19.97
246.0,19.69
245.0,19.70
244.0,19.77
243.0,19.93
242.0,20.09
241.0,19.81
240.0,19.54
239.0,19.62
238.0,19.85
237.0,19.99
236.0,19.98
235.0,19.89
234.0,19.66
233.0,19.83
232.0,20.05
231.0,20.24
230.0,19.99
229.0,19.51
228.0,19.74
227.0,19.86
226.0,20.08
225.0,19.96
224.0,19.94
223.0,19.54
222.0,19.70
221.0,19.87
220.0,19.81
219.0,19.93
218.0,19.66
217.0,19.59
216.0,19.51
215.0,19.67
214.0,20.06
213.0,19.62
212.0,19.70
211.0,19.44
210.0,19.57
209.0,19.82
208.0,19.57
207.0,19.55
206.0,19.45
205.0,19.74
204.0,19.48
203.0,19.74
202.0,19.46
201.0,19.20
200.0,19.38
