X: (V*s),Y: (Hits)
6.66005e-10,15
6.68112e-10,12
6.70219e-10,12
6.72327e-10,12
6.74434e-10,10
6.76541e-10,13
6.78648e-10,7
6.80756e-10,10
6.82863e-10,10
6.8497e-10,6
6.87078e-10,11
6.89185e-10,14
6.91292e-10,13
6.93399e-10,7
6.95507e-10,7
6.97614e-10,11
6.99721e-10,12
7.01829e-10,7
7.03936e-10,5
7.06043e-10,3
7.0815e-10,14
7.10258e-10,12
7.12365e-10,7
7.14472e-10,7
7.1658e-10,10
7.18687e-10,10
7.20794e-10,10
7.22901e-10,9
7.25009e-10,5
7.27116e-10,7
7.29223e-10,7
7.31331e-10,12
7.33438e-10,13
7.35545e-10,6
7.37653e-10,10
7.3976e-10,10
7.41867e-10,7
7.43974e-10,2
7.46082e-10,4
7.48189e-10,4
7.50296e-10,5
7.52404e-10,5
7.54511e-10,4
7.56618e-10,2
7.58725e-10,9
7.60833e-10,5
7.6294e-10,7
7.65047e-10,5
7.67155e-10,6
7.69262e-10,7
7.71369e-10,8
7.73476e-10,11
7.75584e-10,6
7.77691e-10,4
7.79798e-10,6
7.81906e-10,10
7.84013e-10,10
7.8612e-10,6
7.88227e-10,3
7.90335e-10,1
7.92442e-10,2
7.94549e-10,5
7.96657e-10,5
7.98764e-10,5
8.00871e-10,3
8.02978e-10,2
8.05086e-10,7
8.07193e-10,10
8.093e-10,2
8.11408e-10,7
8.13515e-10,5
8.15622e-10,2
8.17729e-10,3
8.19837e-10,3
8.21944e-10,3
8.24051e-10,3
8.26159e-10,3
8.28266e-10,3
8.30373e-10,3
8.3248e-10,6
8.34588e-10,3
8.36695e-10,5
8.38802e-10,1
8.4091e-10,2
8.43017e-10,1
8.45124e-10,3
8.47231e-10,5
8.49339e-10,4
8.51446e-10,1
8.53553e-10,3
8.55661e-10,4
8.57768e-10,4
8.59875e-10,2
8.61982e-10,5
8.6409e-10,0
8.66197e-10,1
8.68304e-10,0
8.70412e-10,0
8.72519e-10,1
8.74626e-10,2
8.76733e-10,1
8.78841e-10,1
8.80948e-10,2
8.83055e-10,1
8.85163e-10,1
8.8727e-10,2
8.89377e-10,1
8.91484e-10,2
8.93592e-10,0
8.95699e-10,0
8.97806e-10,0
8.99914e-10,2
9.02021e-10,0
9.04128e-10,0
9.06235e-10,1
9.08343e-10,1
9.1045e-10,1
9.12557e-10,3
9.14665e-10,3
9.16772e-10,1
9.18879e-10,2
9.20986e-10,3
9.23094e-10,1
9.25201e-10,3
9.27308e-10,2
9.29416e-10,0
9.31523e-10,1
9.3363e-10,0
9.35737e-10,0
9.37845e-10,0
9.39952e-10,1
9.42059e-10,1
9.44167e-10,1
9.46274e-10,1
9.48381e-10,0
9.50488e-10,0
9.52596e-10,1
9.54703e-10,0
9.5681e-10,0
9.58918e-10,0
9.61025e-10,0
9.63132e-10,1
9.65239e-10,0
9.67347e-10,1
9.69454e-10,2
9.71561e-10,2
9.73669e-10,1
9.75776e-10,0
9.77883e-10,0
9.7999e-10,1
9.82098e-10,0
9.84205e-10,1
9.86312e-10,0
9.8842e-10,0
9.90527e-10,0
9.92634e-10,1
9.94741e-10,0
9.96849e-10,0
9.98956e-10,0
1.00106e-09,0
1.00317e-09,0
1.00528e-09,0
1.00739e-09,0
1.00949e-09,0
1.0116e-09,0
1.01371e-09,0
1.01581e-09,0
1.01792e-09,0
1.02003e-09,0
1.02214e-09,0
1.02424e-09,0
1.02635e-09,0
1.02846e-09,0
1.03057e-09,0
1.03267e-09,0
1.03478e-09,0
1.03689e-09,0
1.03899e-09,0
1.0411e-09,0
1.04321e-09,0
1.04532e-09,0
1.04742e-09,0
