X: (V*s),Y: (Hits)
2.37867e-09,56
2.38453e-09,68
2.3904e-09,75
2.39626e-09,69
2.40212e-09,54
2.40799e-09,64
2.41385e-09,70
2.41972e-09,69
2.42558e-09,63
2.43144e-09,63
2.43731e-09,61
2.44317e-09,57
2.44903e-09,55
2.4549e-09,60
2.46076e-09,61
2.46662e-09,65
2.47249e-09,46
2.47835e-09,48
2.48421e-09,56
2.49008e-09,43
2.49594e-09,71
2.5018e-09,48
2.50767e-09,55
2.51353e-09,47
2.5194e-09,51
2.52526e-09,42
2.53112e-09,52
2.53699e-09,66
2.54285e-09,52
2.54871e-09,51
2.55458e-09,47
2.56044e-09,47
2.5663e-09,34
2.57217e-09,48
2.57803e-09,43
2.58389e-09,34
2.58976e-09,37
2.59562e-09,53
2.60148e-09,37
2.60735e-09,43
2.61321e-09,47
2.61908e-09,38
2.62494e-09,51
2.6308e-09,53
2.63667e-09,37
2.64253e-09,36
2.64839e-09,36
2.65426e-09,37
2.66012e-09,38
2.66598e-09,31
2.67185e-09,48
2.67771e-09,34
2.68357e-09,45
2.68944e-09,38
2.6953e-09,30
2.70116e-09,35
2.70703e-09,31
2.71289e-09,36
2.71876e-09,31
2.72462e-09,32
2.73048e-09,30
2.73635e-09,35
2.74221e-09,38
2.74807e-09,33
2.75394e-09,32
2.7598e-09,33
2.76566e-09,30
2.77153e-09,26
2.77739e-09,25
2.78325e-09,35
2.78912e-09,26
2.79498e-09,25
2.80084e-09,32
2.80671e-09,30
2.81257e-09,26
2.81843e-09,24
2.8243e-09,20
2.83016e-09,26
2.83603e-09,21
2.84189e-09,33
2.84775e-09,25
2.85362e-09,27
2.85948e-09,19
2.86534e-09,22
2.87121e-09,19
2.87707e-09,19
2.88293e-09,22
2.8888e-09,24
2.89466e-09,21
2.90052e-09,10
2.90639e-09,14
2.91225e-09,19
2.91811e-09,23
2.92398e-09,18
2.92984e-09,14
2.93571e-09,13
2.94157e-09,21
2.94743e-09,21
2.9533e-09,24
2.95916e-09,16
2.96502e-09,11
2.97089e-09,15
2.97675e-09,22
2.98261e-09,13
2.98848e-09,10
2.99434e-09,14
3.0002e-09,22
3.00607e-09,21
3.01193e-09,13
3.01779e-09,12
3.02366e-09,11
3.02952e-09,17
3.03539e-09,14
3.04125e-09,14
3.04711e-09,13
3.05298e-09,4
3.05884e-09,12
3.0647e-09,10
3.07057e-09,8
3.07643e-09,17
3.08229e-09,13
3.08816e-09,14
3.09402e-09,13
3.09988e-09,11
3.10575e-09,18
3.11161e-09,10
3.11747e-09,12
3.12334e-09,5
3.1292e-09,7
3.13507e-09,11
3.14093e-09,10
3.14679e-09,8
3.15266e-09,9
3.15852e-09,10
3.16438e-09,9
3.17025e-09,9
3.17611e-09,7
3.18197e-09,7
3.18784e-09,11
3.1937e-09,8
3.19956e-09,9
3.20543e-09,10
3.21129e-09,10
3.21715e-09,5
3.22302e-09,10
3.22888e-09,11
3.23475e-09,7
3.24061e-09,11
3.24647e-09,14
3.25234e-09,13
3.2582e-09,12
3.26406e-09,5
3.26993e-09,5
3.27579e-09,17
3.28165e-09,10
3.28752e-09,11
3.29338e-09,13
3.29924e-09,8
3.30511e-09,6
3.31097e-09,9
3.31683e-09,4
3.3227e-09,6
3.32856e-09,6
3.33443e-09,5
3.34029e-09,6
3.34615e-09,7
3.35202e-09,6
3.35788e-09,8
3.36374e-09,4
3.36961e-09,6
3.37547e-09,5
3.38133e-09,3
3.3872e-09,3
3.39306e-09,5
3.39892e-09,5
3.40479e-09,9
3.41065e-09,5
3.41651e-09,9
3.42238e-09,3
3.42824e-09,4
3.43411e-09,1
3.43997e-09,9
3.44583e-09,5
3.4517e-09,6
3.45756e-09,4
3.46342e-09,4
3.46929e-09,4
3.47515e-09,4
3.48101e-09,3
3.48688e-09,4
3.49274e-09,4
3.4986e-09,4
3.50447e-09,3
3.51033e-09,1
3.51619e-09,2
3.52206e-09,3
3.52792e-09,2
3.53379e-09,4
3.53965e-09,3
3.54551e-09,1
3.55138e-09,1
3.55724e-09,4
3.5631e-09,1
3.56897e-09,7
3.57483e-09,4
3.58069e-09,6
3.58656e-09,4
3.59242e-09,5
3.59828e-09,2
3.60415e-09,5
3.61001e-09,3
3.61587e-09,4
3.62174e-09,4
3.6276e-09,3
3.63347e-09,1
3.63933e-09,5
3.64519e-09,2
3.65106e-09,1
3.65692e-09,5
3.66278e-09,2
3.66865e-09,1
3.67451e-09,3
3.68037e-09,1
3.68624e-09,1
3.6921e-09,0
3.69796e-09,0
3.70383e-09,1
3.70969e-09,1
3.71555e-09,4
3.72142e-09,0
3.72728e-09,2
3.73315e-09,7
3.73901e-09,1
3.74487e-09,4
3.75074e-09,2
3.7566e-09,2
3.76246e-09,2
3.76833e-09,2
3.77419e-09,3
3.78005e-09,3
3.78592e-09,0
3.79178e-09,3
3.79764e-09,3
3.80351e-09,3
3.80937e-09,1
3.81523e-09,0
3.8211e-09,1
3.82696e-09,1
3.83283e-09,2
3.83869e-09,1
3.84455e-09,0
3.85042e-09,0
3.85628e-09,3
3.86214e-09,1
3.86801e-09,0
3.87387e-09,2
3.87973e-09,2
3.8856e-09,2
3.89146e-09,0
3.89732e-09,1
3.90319e-09,1
3.90905e-09,0
3.91491e-09,1
3.92078e-09,2
3.92664e-09,1
3.93251e-09,1
3.93837e-09,1
3.94423e-09,1
3.9501e-09,0
3.95596e-09,1
3.96182e-09,0
3.96769e-09,0
3.97355e-09,0
3.97941e-09,0
3.98528e-09,0
3.99114e-09,0
3.997e-09,0
4.00287e-09,0
4.00873e-09,0
4.01459e-09,1
4.02046e-09,0
4.02632e-09,3
4.03219e-09,0
4.03805e-09,0
4.04391e-09,0
4.04978e-09,0
4.05564e-09,2
4.0615e-09,0
4.06737e-09,0
4.07323e-09,0
4.07909e-09,0
4.08496e-09,1
4.09082e-09,1
4.09668e-09,0
4.10255e-09,0
4.10841e-09,0
4.11427e-09,0
4.12014e-09,0
4.126e-09,1
4.13187e-09,1
4.13773e-09,0
4.14359e-09,2
4.14946e-09,0
4.15532e-09,0
4.16118e-09,0
4.16705e-09,0
4.17291e-09,0
4.17877e-09,2
4.18464e-09,0
4.1905e-09,0
4.19636e-09,0
4.20223e-09,0
4.20809e-09,0
4.21395e-09,1
4.21982e-09,0
4.22568e-09,1
4.23155e-09,0
4.23741e-09,0
4.24327e-09,0
4.24914e-09,0
4.255e-09,0
4.26086e-09,0
4.26673e-09,0
4.27259e-09,1
4.27845e-09,0
4.28432e-09,0
4.29018e-09,0
4.29604e-09,0
4.30191e-09,0
4.30777e-09,0
4.31363e-09,0
4.3195e-09,0
4.32536e-09,0
4.33123e-09,0
4.33709e-09,0
4.34295e-09,0
4.34882e-09,1
4.35468e-09,0
4.36054e-09,0
4.36641e-09,0
4.37227e-09,1
4.37813e-09,0
4.384e-09,0
4.38986e-09,0
4.39572e-09,0
4.40159e-09,0
4.40745e-09,0
4.41331e-09,1
4.41918e-09,0
4.42504e-09,1
4.43091e-09,1
4.43677e-09,0
4.44263e-09,0
4.4485e-09,0
4.45436e-09,0
4.46022e-09,0
4.46609e-09,0
4.47195e-09,0
4.47781e-09,1
4.48368e-09,0
4.48954e-09,1
4.4954e-09,0
4.50127e-09,0
4.50713e-09,0
4.51299e-09,0
4.51886e-09,0
4.52472e-09,0
4.53059e-09,0
4.53645e-09,0
4.54231e-09,0
4.54818e-09,0
4.55404e-09,0
4.5599e-09,0
4.56577e-09,0
4.57163e-09,0
4.57749e-09,0
4.58336e-09,0
4.58922e-09,1
4.59508e-09,0
4.60095e-09,0
4.60681e-09,0
4.61267e-09,0
4.61854e-09,0
4.6244e-09,0
4.63027e-09,0
4.63613e-09,0
4.64199e-09,0
4.64786e-09,1
4.65372e-09,0
4.65958e-09,0
4.66545e-09,0
4.67131e-09,0
4.67717e-09,0
4.68304e-09,2
4.6889e-09,0
4.69476e-09,0
4.70063e-09,0
4.70649e-09,0
4.71235e-09,1
4.71822e-09,0
4.72408e-09,0
4.72995e-09,0
4.73581e-09,0
4.74167e-09,0
4.74754e-09,0
4.7534e-09,1
4.75926e-09,0
4.76513e-09,0
4.77099e-09,0
4.77685e-09,0
4.78272e-09,1
4.78858e-09,0
4.79444e-09,0
4.80031e-09,0
4.80617e-09,0
4.81203e-09,0
4.8179e-09,0
4.82376e-09,0
4.82963e-09,0
4.83549e-09,1
4.84135e-09,0
4.84722e-09,0
4.85308e-09,0
4.85894e-09,0
4.86481e-09,0
4.87067e-09,0
4.87653e-09,0
4.8824e-09,0
4.88826e-09,0
4.89412e-09,0
4.89999e-09,0
4.90585e-09,0
4.91171e-09,0
4.91758e-09,0
4.92344e-09,0
4.92931e-09,0
4.93517e-09,0
4.94103e-09,0
4.9469e-09,0
4.95276e-09,0
4.95862e-09,0
4.96449e-09,0
4.97035e-09,0
4.97621e-09,0
4.98208e-09,0
4.98794e-09,0
4.9938e-09,0
4.99967e-09,0
5.00553e-09,2
5.01139e-09,0
5.01726e-09,0
5.02312e-09,0
5.02899e-09,0
5.03485e-09,0
5.04071e-09,0
5.04658e-09,0
5.05244e-09,0
5.0583e-09,0
5.06417e-09,0
5.07003e-09,0
5.07589e-09,0
5.08176e-09,0
5.08762e-09,0
5.09348e-09,0
5.09935e-09,0
5.10521e-09,0
5.11107e-09,0
5.11694e-09,0
5.1228e-09,0
