X: (V),Y: (Hits)
0.000299056,52
0.000299688,54
0.000300321,55
0.000300953,56
0.000301586,60
0.000302218,44
0.000302851,47
0.000303483,57
0.000304116,63
0.000304748,66
0.000305381,59
0.000306013,56
0.000306646,60
0.000307278,49
0.000307911,78
0.000308543,62
0.000309176,61
0.000309808,53
0.000310441,57
0.000311073,57
0.000311706,63
0.000312339,76
0.000312971,71
0.000313604,61
0.000314236,55
0.000314869,57
0.000315501,58
0.000316134,48
0.000316766,56
0.000317399,54
0.000318031,60
0.000318664,59
0.000319296,48
0.000319929,54
0.000320561,49
0.000321194,65
0.000321826,41
0.000322459,47
0.000323091,42
0.000323724,38
0.000324356,41
0.000324989,36
0.000325621,47
0.000326254,36
0.000326886,34
0.000327519,43
0.000328151,34
0.000328784,29
0.000329416,37
0.000330049,29
0.000330681,31
0.000331314,37
0.000331947,25
0.000332579,26
0.000333212,31
0.000333844,19
0.000334477,27
0.000335109,35
0.000335742,22
0.000336374,20
0.000337007,36
0.000337639,25
0.000338272,25
0.000338904,29
0.000339537,18
0.000340169,22
0.000340802,21
0.000341434,27
0.000342067,22
0.000342699,30
0.000343332,29
0.000343964,20
0.000344597,26
0.000345229,16
0.000345862,28
0.000346494,32
0.000347127,29
0.000347759,18
0.000348392,35
0.000349024,15
0.000349657,33
0.000350289,21
0.000350922,22
0.000351555,17
0.000352187,22
0.00035282,31
0.000353452,22
0.000354085,25
0.000354717,22
0.00035535,29
0.000355982,12
0.000356615,23
0.000357247,17
0.00035788,28
0.000358512,35
0.000359145,18
0.000359777,21
0.00036041,23
0.000361042,24
0.000361675,18
0.000362307,21
0.00036294,14
0.000363572,24
0.000364205,37
0.000364837,31
0.00036547,22
0.000366102,31
0.000366735,31
0.000367367,29
0.000368,28
0.000368632,19
0.000369265,26
0.000369897,31
0.00037053,33
0.000371162,32
0.000371795,25
0.000372428,26
0.00037306,27
0.000373693,19
0.000374325,21
0.000374958,33
0.00037559,30
0.000376223,26
0.000376855,19
0.000377488,24
0.00037812,32
0.000378753,30
0.000379385,23
0.000380018,29
0.00038065,33
0.000381283,21
0.000381915,18
0.000382548,20
0.00038318,26
0.000383813,25
0.000384445,19
0.000385078,31
0.00038571,25
0.000386343,25
0.000386975,21
0.000387608,20
0.00038824,24
0.000388873,19
0.000389505,27
0.000390138,21
0.00039077,28
0.000391403,25
0.000392036,21
0.000392668,22
0.000393301,23
0.000393933,21
0.000394566,23
0.000395198,27
0.000395831,19
0.000396463,26
0.000397096,22
0.000397728,18
0.000398361,22
0.000398993,28
0.000399626,27
0.000400258,19
0.000400891,18
0.000401523,15
0.000402156,13
0.000402788,17
0.000403421,16
0.000404053,25
0.000404686,23
0.000405318,13
0.000405951,22
0.000406583,22
0.000407216,20
0.000407848,26
0.000408481,23
0.000409113,21
0.000409746,23
0.000410378,24
0.000411011,21
0.000411643,11
0.000412276,14
0.000412909,20
0.000413541,23
0.000414174,20
0.000414806,15
0.000415439,17
0.000416071,11
0.000416704,20
0.000417336,16
0.000417969,18
0.000418601,15
0.000419234,26
0.000419866,23
0.000420499,24
0.000421131,21
0.000421764,10
0.000422396,19
0.000423029,18
0.000423661,12
0.000424294,13
0.000424926,11
0.000425559,7
0.000426191,12
0.000426824,12
0.000427456,15
0.000428089,17
0.000428721,11
0.000429354,13
0.000429986,11
0.000430619,14
0.000431251,8
0.000431884,10
0.000432517,6
0.000433149,15
0.000433782,13
0.000434414,10
0.000435047,15
0.000435679,13
0.000436312,14
0.000436944,9
0.000437577,12
0.000438209,11
0.000438842,9
0.000439474,13
0.000440107,8
0.000440739,12
0.000441372,8
0.000442004,11
0.000442637,13
0.000443269,10
0.000443902,10
0.000444534,13
0.000445167,8
0.000445799,9
0.000446432,8
0.000447064,8
0.000447697,10
0.000448329,12
0.000448962,11
0.000449594,12
0.000450227,11
0.000450859,11
0.000451492,7
0.000452125,7
0.000452757,7
0.00045339,7
0.000454022,4
0.000454655,8
0.000455287,4
0.00045592,11
0.000456552,7
0.000457185,9
0.000457817,9
0.00045845,8
