X: (V*s),Y: (Hits)
-1.41944e-09,0
-1.41651e-09,0
-1.41358e-09,0
-1.41065e-09,0
-1.40772e-09,0
-1.40479e-09,0
-1.40187e-09,0
-1.39894e-09,0
-1.39601e-09,0
-1.39308e-09,0
-1.39015e-09,0
-1.38722e-09,0
-1.3843e-09,0
-1.38137e-09,0
-1.37844e-09,0
-1.37551e-09,0
-1.37258e-09,0
-1.36966e-09,0
-1.36673e-09,0
-1.3638e-09,0
-1.36087e-09,0
-1.35794e-09,0
-1.35501e-09,0
-1.35209e-09,0
-1.34916e-09,0
-1.34623e-09,0
-1.3433e-09,0
-1.34037e-09,0
-1.33744e-09,0
-1.33452e-09,0
-1.33159e-09,0
-1.32866e-09,0
-1.32573e-09,0
-1.3228e-09,0
-1.31988e-09,0
-1.31695e-09,0
-1.31402e-09,0
-1.31109e-09,0
-1.30816e-09,0
-1.30523e-09,0
-1.30231e-09,0
-1.29938e-09,0
-1.29645e-09,0
-1.29352e-09,0
-1.29059e-09,0
-1.28767e-09,0
-1.28474e-09,0
-1.28181e-09,0
-1.27888e-09,0
-1.27595e-09,0
-1.27302e-09,0
-1.2701e-09,0
-1.26717e-09,0
-1.26424e-09,0
-1.26131e-09,0
-1.25838e-09,0
-1.25545e-09,0
-1.25253e-09,0
-1.2496e-09,0
-1.24667e-09,0
-1.24374e-09,0
-1.24081e-09,0
-1.23789e-09,0
-1.23496e-09,0
-1.23203e-09,0
-1.2291e-09,0
-1.22617e-09,0
-1.22324e-09,0
-1.22032e-09,0
-1.21739e-09,0
-1.21446e-09,0
-1.21153e-09,0
-1.2086e-09,0
-1.20567e-09,0
-1.20275e-09,0
-1.19982e-09,0
-1.19689e-09,0
-1.19396e-09,0
-1.19103e-09,0
-1.18811e-09,0
-1.18518e-09,0
-1.18225e-09,0
-1.17932e-09,0
-1.17639e-09,0
-1.17346e-09,0
-1.17054e-09,0
-1.16761e-09,0
-1.16468e-09,0
-1.16175e-09,0
-1.15882e-09,0
-1.1559e-09,0
-1.15297e-09,0
-1.15004e-09,0
-1.14711e-09,0
-1.14418e-09,0
-1.14125e-09,0
-1.13833e-09,0
-1.1354e-09,0
-1.13247e-09,0
-1.12954e-09,0
-1.12661e-09,0
-1.12368e-09,0
-1.12076e-09,0
-1.11783e-09,0
-1.1149e-09,0
-1.11197e-09,0
-1.10904e-09,0
-1.10612e-09,0
-1.10319e-09,0
-1.10026e-09,0
-1.09733e-09,0
-1.0944e-09,0
-1.09147e-09,0
-1.08855e-09,0
-1.08562e-09,0
-1.08269e-09,0
-1.07976e-09,0
-1.07683e-09,0
-1.0739e-09,0
-1.07098e-09,0
-1.06805e-09,0
-1.06512e-09,0
-1.06219e-09,0
-1.05926e-09,0
-1.05634e-09,0
-1.05341e-09,0
-1.05048e-09,0
-1.04755e-09,0
-1.04462e-09,0
-1.04169e-09,0
-1.03877e-09,0
-1.03584e-09,0
-1.03291e-09,0
-1.02998e-09,0
-1.02705e-09,0
-1.02413e-09,0
-1.0212e-09,0
-1.01827e-09,0
-1.01534e-09,0
-1.01241e-09,0
-1.00948e-09,0
-1.00656e-09,0
-1.00363e-09,0
-1.0007e-09,0
-9.97771e-10,0
-9.94843e-10,0
-9.91915e-10,0
-9.88987e-10,0
-9.86058e-10,0
-9.8313e-10,0
-9.80202e-10,0
-9.77274e-10,0
-9.74345e-10,0
-9.71417e-10,0
-9.68489e-10,0
-9.65561e-10,0
-9.62633e-10,0
-9.59704e-10,0
-9.56776e-10,0
-9.53848e-10,0
-9.5092e-10,0
