X: (V*s),Y: (Hits)
4.55127e-10,10
4.65756e-10,12
4.76385e-10,13
4.87014e-10,11
4.97643e-10,7
5.08272e-10,12
5.18901e-10,8
5.2953e-10,6
5.40159e-10,10
5.50788e-10,19
5.61417e-10,9
5.72046e-10,16
5.82675e-10,11
5.93304e-10,10
6.03933e-10,9
6.14562e-10,13
6.25191e-10,10
6.3582e-10,14
6.46448e-10,11
6.57077e-10,13
6.67706e-10,15
6.78335e-10,15
6.88964e-10,13
6.99593e-10,13
7.10222e-10,11
7.20851e-10,12
7.3148e-10,10
7.42109e-10,8
7.52738e-10,8
7.63367e-10,11
7.73996e-10,16
7.84625e-10,8
7.95254e-10,19
8.05883e-10,10
8.16512e-10,10
8.27141e-10,14
8.3777e-10,10
8.48399e-10,11
8.59028e-10,9
8.69657e-10,10
8.80286e-10,9
8.90915e-10,16
9.01544e-10,8
9.12173e-10,9
9.22802e-10,7
9.33431e-10,5
9.4406e-10,3
9.54689e-10,13
9.65318e-10,8
9.75947e-10,10
9.86576e-10,11
9.97205e-10,8
1.00783e-09,9
1.01846e-09,9
1.02909e-09,10
1.03972e-09,8
1.05035e-09,7
1.06098e-09,11
1.07161e-09,7
1.08224e-09,8
1.09287e-09,15
1.10349e-09,11
1.11412e-09,15
1.12475e-09,9
1.13538e-09,11
1.14601e-09,8
1.15664e-09,12
1.16727e-09,16
1.1779e-09,3
1.18853e-09,10
1.19916e-09,9
1.20978e-09,15
1.22041e-09,10
1.23104e-09,7
1.24167e-09,6
1.2523e-09,12
1.26293e-09,8
1.27356e-09,13
1.28419e-09,6
1.29482e-09,9
1.30545e-09,8
1.31607e-09,13
1.3267e-09,17
1.33733e-09,6
1.34796e-09,7
1.35859e-09,6
1.36922e-09,11
1.37985e-09,12
1.39048e-09,7
1.40111e-09,9
1.41173e-09,10
1.42236e-09,8
1.43299e-09,11
1.44362e-09,12
1.45425e-09,9
1.46488e-09,5
1.47551e-09,13
1.48614e-09,12
1.49677e-09,10
1.5074e-09,14
1.51802e-09,9
1.52865e-09,7
1.53928e-09,8
1.54991e-09,8
1.56054e-09,10
1.57117e-09,16
1.5818e-09,8
1.59243e-09,14
1.60306e-09,12
1.61369e-09,12
1.62431e-09,10
1.63494e-09,14
1.64557e-09,11
1.6562e-09,15
1.66683e-09,14
1.67746e-09,11
1.68809e-09,12
1.69872e-09,8
1.70935e-09,12
1.71998e-09,20
1.7306e-09,8
1.74123e-09,13
1.75186e-09,18
1.76249e-09,18
1.77312e-09,13
1.78375e-09,9
1.79438e-09,18
1.80501e-09,22
1.81564e-09,16
1.82626e-09,15
1.83689e-09,19
1.84752e-09,12
1.85815e-09,18
1.86878e-09,22
1.87941e-09,25
1.89004e-09,20
1.90067e-09,21
1.9113e-09,17
1.92193e-09,20
1.93255e-09,23
1.94318e-09,27
1.95381e-09,23
1.96444e-09,17
1.97507e-09,16
1.9857e-09,30
1.99633e-09,23
2.00696e-09,28
2.01759e-09,20
2.02822e-09,24
2.03884e-09,25
2.04947e-09,25
2.0601e-09,29
2.07073e-09,22
2.08136e-09,23
2.09199e-09,25
2.10262e-09,18
2.11325e-09,33
2.12388e-09,29
2.13451e-09,33
2.14513e-09,43
2.15576e-09,36
2.16639e-09,35
2.17702e-09,13
2.18765e-09,32
2.19828e-09,27
2.20891e-09,39
2.21954e-09,29
2.23017e-09,44
2.2408e-09,35
2.25142e-09,31
2.26205e-09,36
2.27268e-09,27
2.28331e-09,43
2.29394e-09,39
2.30457e-09,42
2.3152e-09,38
2.32583e-09,38
2.33646e-09,45
2.34708e-09,33
2.35771e-09,29
2.36834e-09,33
2.37897e-09,37
2.3896e-09,51
2.40023e-09,40
2.41086e-09,35
