MEAS1,MEAS2,MEAS3,MEAS4,MEAS5,MEAS6,MEAS7,MEAS8,MEAS9
2.73922471290628e-08,2.80162320317281e-08,0.1029233139389389,0.0913454861111111,1.5568350104e-09,0.00897109375,0.00819140625,9.91e+37,4.4047682518778e-09
2.73922471290628e-08,2.80162320317281e-08,0.1029233139389389,0.0913454861111111,1.5568350104e-09,0.00897109375,0.00819140625,9.91e+37,7.7201651645575e-09
3.10096274438388e-08,2.6233622635801e-08,0.1196707957957958,0.155375,2.3950374577164e-09,0.0098390625,0.0084640625,9.91e+37,7.7201651645575e-09
2.6929931765053e-08,3.80212745509286e-08,0.1037128378378378,0.1475683808808809,1.7121767503132e-09,0.008821875,0.01242890625,9.91e+37,2.194403952664e-09
2.5845475351184e-08,2.75082378055085e-08,0.0978648648648649,0.1079338400900901,2.2551616576925e-09,0.00914765625,0.0086078125,9.91e+37,1.18865735433269e-08
2.6278280982e-08,2.71835538397511e-08,0.0957184997497497,0.0995966591591592,1.0261455894977e-09,0.00930625,0.00752421875,9.91e+37,2.8827760035887e-09
2.85742271330208e-08,4.27083045928792e-08,0.1082713963963964,0.1758912037037037,1.4271786665971e-09,0.0091109375,0.01318984375,9.91e+37,1.33815421122e-09
2.77658012744764e-08,2.96098378575517e-08,0.1000538663663664,0.1120317817817818,1.5086558421744e-09,0.00889296875,0.00896953125,9.91e+37,4.125134185905e-09
4.49451882662765e-08,2.88530519737281e-08,0.1752252252252252,0.1039231418918919,1.2951133885468e-09,0.01591171875,0.008534375,9.91e+37,7.48665959406e-09
3.0004367318116e-08,3.59141023994855e-08,0.1074045608108108,0.143739207957958,1.2802809688511e-09,0.0099953125,0.01097265625,9.91e+37,2.3310869126485e-09
2.61330008005143e-08,2.6666595555696e-08,0.0990247747747748,0.0968689470720721,1.4003885541462e-09,0.00856484375,0.00855234375,9.91e+37,1.18355455028611e-08
5.34645955150251e-08,2.55492068250264e-08,0.2032421014764765,0.0856386699199199,1.9811658119487e-09,0.01818046875,0.00795234375,9.91e+37,2.6380033072085e-09
2.4896618489537e-08,6.53853618782794e-08,0.0876763482232232,0.26611181493994,1.0605802406563e-09,0.00797578125,0.02176953125,9.91e+37,1.4606655739753e-09
2.47642859108395e-08,2.74938216901333e-08,0.095022053303303,0.0849229229229229,1.3198434835746e-09,0.0090265625,0.0087,9.91e+37,1.2424825978965e-08
5.44772913420877e-08,2.85261139269574e-08,0.2120137637637638,0.1043628785035035,1.8557025377739e-09,0.01980625,0.0108390625,9.91e+37,1.2424825978965e-08
3.26773254670924e-08,3.32360624440948e-08,0.123598536036036,0.122516798048048,1.8832211405179e-09,0.01099921875,0.0112796875,9.91e+37,6.42912458301e-09
2.87961657582588e-08,3.25436326464784e-08,0.1033558714964965,0.1255170795795796,2.0946670654933e-09,0.00970625,0.0106796875,9.91e+37,6.9313680415744e-09
2.57508848110257e-08,3.21894833927747e-08,0.0966366366366366,0.1218402777777778,1.5161696226091e-09,0.00876875,0.0104734375,9.91e+37,1.9654866239985e-09
5.44153720040219e-08,2.66352754921062e-08,0.2117004504504505,0.0996259540790791,2.98688850236e-09,0.01872890625,0.008665625,9.91e+37,4.5684632718e-09
5.44153720040219e-08,2.66352754921062e-08,0.2117004504504505,0.0996259540790791,1.8047773831526e-09,0.0095890625,0.008771875,9.91e+37,1.24305292468242e-08
2.911349261967e-08,2.64335768502667e-08,0.1042406468968969,0.1033721221221221,1.8047773831526e-09,0.0095890625,0.008771875,9.91e+37,1.24305292468242e-08
2.69715178501578e-08,2.82628806822202e-08,0.103934496996997,0.1032368618618619,7.435310016679164e-10,0.00860390625,0.00879296875,9.91e+37,1.2687876676258e-09
2.72607647247467e-08,3.12225148310346e-08,0.095512794044044,0.120711961961962,1.4250411554787e-09,0.00856796875,0.0094015625,9.91e+37,6.6761354126522e-09
3.2614410669648e-08,2.86509277974761e-08,0.111607545045045,0.1014714714714715,7.516354867821174e-10,0.0112546875,0.00834453125,9.91e+37,3.0891014214468e-09
2.78839017952396e-08,2.9964291150697e-08,0.0927815315315315,0.1029964964964965,1.7224389309881e-09,0.0098140625,0.00909296875,9.91e+37,2.1069854118232e-09
3.05568207943893e-08,2.84500185168171e-08,0.1153451107357357,0.082957957957958,6.961451318288413e-10,0.00954765625,0.00835703125,9.91e+37,9.132580472257686e-10
2.5697212771712e-08,2.59654957569469e-08,0.1045723536036036,0.0991661661661662,1.580495775240533e-10,0.00887578125,0.00773671875,9.91e+37,5.8661482305416e-09
2.56862576519727e-08,2.74632407445669e-08,0.0953952702702703,0.0949806681681682,9.47830055510984e-10,0.00911953125,0.008709375,9.91e+37,1.60922029699e-09
2.56862576519727e-08,2.74632407445669e-08,0.0953952702702703,0.0949806681681682,9.47830055510984e-10,0.00911953125,0.00880390625,9.91e+37,7.0347457586123e-09
3.1362802363448e-08,2.79983246833727e-08,0.1209242367367367,0.0893440315315315,1.3621895525015e-09,0.01028671875,0.00880390625,9.91e+37,7.0347457586123e-09
3.4955495665599e-08,2.99731869801534e-08,0.1404636824324324,0.0917807338588589,1.9424283281042e-09,0.00932890625,0.0088015625,9.91e+37,7.3081845877207e-09
2.9492741572766e-08,2.62086599414432e-08,0.1081052927927928,0.0917807338588589,1.9424283281042e-09,0.00932890625,0.0088015625,9.91e+37,7.3081845877207e-09
2.78036427734441e-08,3.0042208467799e-08,0.0959258164414414,0.1103832582582583,1.0614326867914e-09,0.00940859375,0.0089734375,9.91e+37,5.002431706893671e-10
2.7025764906605e-08,2.7881887880902e-08,0.0781027120870871,0.0989365146396396,7.492747347588065e-10,0.00925859375,0.0090890625,9.91e+37,1.1840437042199e-08
2.86144512911419e-08,3.00414664768837e-08,0.1046315847097097,0.1124100663163163,7.619800834198984e-10,0.00981328125,0.00977890625,9.91e+37,6.02237767636e-09
2.86144512911419e-08,3.00414664768837e-08,0.1046315847097097,0.1124100663163163,7.619800834198984e-10,0.00981328125,0.00788046875,9.91e+37,6.27036036560997e-10
2.63776015935639e-08,2.54458717688419e-08,0.0986592060810811,0.0994522334834835,7.778365137245058e-10,0.00866875,0.00788046875,9.91e+37,6.27036036560997e-10
2.96021316568543e-08,2.93518483605699e-08,0.1161093906406406,0.11171753003003,1.2519083568269e-09,0.0092734375,0.0091125,9.91e+37,2.70076766941e-09
2.64958732752819e-08,2.65665162924662e-08,0.103317332957958,0.0983469876126126,1.5521164078768e-09,0.0080765625,0.00858046875,9.91e+37,1.27997678744852e-08
2.89304445480938e-08,3.14296751202627e-08,0.10470434496997,0.1138693380880881,5.652221712404423e-10,0.01060625,0.00966328125,9.91e+37,2.081683618869e-09
2.72791444363395e-08,3.06275364838202e-08,0.1003472222222222,0.1041341966966967,9.949443784712072e-10,0.008965625,0.01070859375,9.91e+37,1.2289470154902e-08
2.66241976932266e-08,2.7438043626465e-08,0.1031603478478478,0.1028450950950951,1.4129204260386e-09,0.00906953125,0.00838515625,9.91e+37,5.3471882650976e-09
5.31508922931869e-08,2.66207781748343e-08,0.2177862862862863,0.0933513513513513,3.2464435342832e-09,0.01888203125,0.0078640625,9.91e+37,3.7939094706216e-09
3.44820187866775e-08,3.62429769697333e-08,0.1359864864864865,0.127254050925926,8.475971538891536e-10,0.0127828125,0.01153203125,9.91e+37,6.7469292440988e-09
2.8094120162901e-08,2.85454836191628e-08,0.1007717874124124,0.1029189189189189,1.1726953557193e-09,0.00868046875,0.00916796875,9.91e+37,7.2578460207476e-09
3.86868084190359e-08,2.85489878702105e-08,0.152053490990991,0.102880223973974,3.024084872968e-09,0.01283984375,0.0085171875,9.91e+37,3.4054456160674e-09
2.55228165986896e-08,2.93421763825334e-08,0.0962290415415415,0.0922666416416416,1.1053325598484e-09,0.00845,0.0093390625,9.91e+37,2.2434271744034e-09
2.82163067271527e-08,2.89818494382736e-08,0.11221875,0.1716875,1.587886365891e-09,0.00931640625,0.0084421875,9.91e+37,3.2300779410127e-09
2.7317382470405e-08,2.76982390397352e-08,0.1005182526276276,0.1024640578078078,9.809887375040997e-10,0.009478125,0.00940546875,9.91e+37,1.21784074440763e-08
2.67408699421388e-08,2.92030524698807e-08,0.1029014014014014,0.1021124718468469,1.3358321583306e-09,0.009478125,0.00940546875,9.91e+37,1.21784074440763e-08
3.02735265106547e-08,2.79823049044e-08,0.1007782626376376,0.0926153340840841,1.5722193204906e-09,0.00973125,0.0101203125,9.91e+37,1.20300942114356e-08
2.90859979112692e-08,2.94957254764338e-08,0.1060060998498498,0.1088467373623624,2.000709186287e-09,0.01064921875,0.00977421875,9.91e+37,1.20260572566065e-08
2.70540304204243e-08,2.8313157401602e-08,0.094979197947948,0.1079539226726727,1.9308484065129e-09,0.008653125,0.009384375,9.91e+37,3.89342989986e-09
2.62344553058324e-08,2.78667032543627e-08,0.097635228978979,0.1034325575575576,1.8294146483037e-09,0.009271875,0.00948359375,9.91e+37,1.2356595178104e-08
3.43048074711236e-08,3.5942346963e-08,0.1215173141891892,0.1317317317317317,1.3292395441128e-09,0.01282421875,0.01118203125,9.91e+37,8.608813336808396e-10
3.43048074711236e-08,4.14887476559366e-08,0.0988663663663664,0.1562394425675676,1.672046887027e-09,0.00878203125,0.01337421875,9.91e+37,1.6903991030538e-09
2.80239031278891e-08,4.14887476559366e-08,0.0988663663663664,0.1562394425675676,1.672046887027e-09,0.00878203125,0.01337421875,9.91e+37,1.6903991030538e-09
2.64653966567904e-08,2.69622961904492e-08,0.0997667824074074,0.1075587306056056,1.5878679681737e-09,0.00927734375,0.00808671875,9.91e+37,2.3251137358475e-09
2.858515002562e-08,3.35378619158098e-08,0.1039804804804805,0.1211098285785786,1.0339337595041e-09,0.00988671875,0.0101359375,9.91e+37,7.1022310430158e-09
2.73231218006298e-08,2.83134016516646e-08,0.0922016391391391,0.0980356919419419,9.8735611697998e-10,0.00879296875,0.00941328125,9.91e+37,1.17248816500272e-08
2.57568281323688e-08,2.70723678182813e-08,0.0921649149149149,0.0979071571571572,1.6271436339023e-09,0.0087125,0.008284375,9.91e+37,2.6640576537684e-09
2.90940335383138e-08,2.71303127438568e-08,0.1159724568318318,0.1029095345345346,1.3542641938137e-09,0.009115625,0.0091828125,9.91e+37,5.27455490071e-09
2.62444947734683e-08,2.8002801877069e-08,0.1048563407157157,0.0938454861111111,6.520969797066615e-10,0.009040625,0.00871953125,9.91e+37,1.5328166268354e-09
