MEAS1,MEAS2,MEAS3,MEAS4,MEAS5,MEAS6,MEAS7,MEAS8,MEAS9
2.9237403068804e-08,2.66356332490679e-08,0.1069411599099099,0.0853913913913914,1.1130496132888e-09,0.0096375,0.0087171875,9.91e+37,4.4460035386527e-09
2.56183409166914e-08,2.81987553001894e-08,0.0943905155155155,0.1110631256256257,1.3369201143047e-09,0.00908828125,0.00940546875,9.91e+37,1.1973692382415e-08
2.69177240149631e-08,2.67546115519533e-08,0.089955127002,0.0968136261261261,1.289205022465e-09,0.0088796875,0.00838046875,9.91e+37,3.2187811740078e-09
2.50032538444127e-08,2.90117024846521e-08,0.0803556368868869,0.0873723723723723,1.5317021766547e-09,0.0083109375,0.00912265625,9.91e+37,1.22333168279172e-08
3.21296725368705e-08,2.77281687909639e-08,0.1245087274774775,0.0936518080580581,1.944014850183e-09,0.010771875,0.00935078125,9.91e+37,3.861059625438e-09
3.46901794036275e-08,2.83519502293628e-08,0.1233650994744745,0.1122575075075075,8.446909878338369e-10,0.0112296875,0.00878515625,9.91e+37,4.0451782832024e-09
2.64217446116155e-08,2.60601288439189e-08,0.100282423048048,0.094725975975976,1.7240884003645e-09,0.0082296875,0.00765859375,9.91e+37,4.3698977222323e-09
2.65794568243588e-08,2.7000772210902e-08,0.095109453203203,0.1017887262262262,7.0465803866996e-10,0.00948046875,0.0081640625,9.91e+37,7.5053080957975e-09
2.49769150077429e-08,2.75764673630774e-08,0.0956301301301301,0.1066253753753754,1.8255946427163e-09,0.0081015625,0.00939140625,9.91e+37,1.20747468723836e-08
2.89893521039439e-08,3.0623815591649e-08,0.1017927615115115,0.1176129410660661,1.5509973151468e-09,0.0092203125,0.00961015625,9.91e+37,6.7746943363736e-09
2.60444487521696e-08,2.84393563710163e-08,0.10378125,0.1104677646396396,1.4848137639958e-09,0.008821875,0.0084296875,9.91e+37,3.1328163914769e-09
2.80017589529493e-08,2.87873614357263e-08,0.1045479072822823,0.106663303928929,1.4466699555994e-09,0.0172890625,0.008071875,9.91e+37,5.3320412614541e-09
2.79035214653566e-08,2.8947761129405e-08,0.1031705142642642,0.1159454767267268,1.940229553576e-09,0.0100140625,0.009084375,9.91e+37,2.0070324534727e-09
5.30084407515287e-08,2.72758998283383e-08,0.1869975913413413,0.1001943193193193,1.9606786684327e-09,0.0181671875,0.00781796875,9.91e+37,8.0855054997906e-09
3.05902690076774e-08,2.78767401140242e-08,0.1156692942942943,0.1037162162162162,1.6036340046683e-09,0.01148359375,0.00886640625,9.91e+37,3.4115356412073e-09
2.73401847834057e-08,2.6959757811604e-08,0.091156672297297,0.0872151682932933,1.42218576943e-09,0.0080921875,0.00815234375,9.91e+37,7.368174894761e-09
2.9763100215e-08,3.59444587164517e-08,0.1126371371371371,0.1441118462212212,1.0160872015367e-09,0.010575,0.01145078125,9.91e+37,6.8788380529143e-09
2.6553943685765e-08,2.53137621642474e-08,0.0932119932432432,0.099098598598599,2.0348410528682e-09,0.009090625,0.0088109375,9.91e+37,1.28080986090887e-08
3.15365041273333e-08,2.61511542696156e-08,0.109059278028028,0.0984658095595595,3.026248081654e-09,0.010121875,0.00943984375,9.91e+37,1.21715438068437e-08
3.23669804922065e-08,2.91126044916642e-08,0.1144306493993994,0.17584375,1.7570951517721e-09,0.01119140625,0.00991796875,9.91e+37,7.45552904698e-09
3.17095166502908e-08,3.5624192503352e-08,0.1201473973973974,0.1363717154654655,9.023192037227888e-10,0.010715625,0.01133046875,9.91e+37,7.1170692631489e-09
2.83221059857876e-08,2.79128182848393e-08,0.0926296452702703,0.1103378378378379,8.937736926550632e-10,0.00913359375,0.0090140625,9.91e+37,7.1695734555429e-09
2.51406792417749e-08,2.80229780225316e-08,0.0999759603353353,0.0996096721721722,1.6595459169228e-09,0.008709375,0.00856796875,9.91e+37,7.1695734555429e-09
3.34409731138892e-08,3.32532691043517e-08,0.1233670232732733,0.1191018049299299,2.053677088073e-09,0.01115625,0.0100359375,9.91e+37,2.6431065834424e-09
