Created as New Dataset,
667.0,38.76
666.0,38.83
665.0,38.48
664.0,38.22
663.0,38.05
662.0,38.13
661.0,38.43
660.0,38.24
659.0,37.85
658.0,37.81
657.0,37.96
656.0,37.95
655.0,38.03
654.0,38.01
653.0,37.71
652.0,37.56
651.0,37.55
650.0,37.65
649.0,37.68
648.0,37.46
647.0,37.19
646.0,37.14
645.0,37.24
644.0,37.08
643.0,36.93
642.0,37.19
641.0,37.38
640.0,36.93
639.0,36.72
638.0,36.81
637.0,36.77
636.0,36.54
635.0,36.39
634.0,36.55
633.0,36.47
632.0,36.26
631.0,36.17
630.0,36.05
629.0,36.00
628.0,35.99
627.0,35.75
626.0,35.42
625.0,35.65
624.0,35.74
623.0,35.72
622.0,35.58
621.0,35.38
620.0,35.26
619.0,35.05
618.0,35.01
617.0,34.88
616.0,34.98
615.0,35.01
614.0,34.71
613.0,34.65
612.0,34.68
611.0,34.61
610.0,34.77
609.0,34.62
608.0,34.31
607.0,34.51
606.0,34.49
605.0,34.23
604.0,34.04
603.0,33.85
602.0,34.08
601.0,33.97
600.0,33.65
599.0,33.64
598.0,33.56
597.0,33.40
596.0,33.40
595.0,33.28
594.0,33.34
593.0,33.56
592.0,33.28
591.0,32.70
590.0,32.73
589.0,32.67
588.0,32.81
587.0,32.87
586.0,32.76
585.0,32.56
584.0,32.64
583.0,32.48
582.0,32.33
581.0,32.11
580.0,32.07
579.0,32.12
578.0,31.88
577.0,31.77
576.0,31.72
575.0,31.82
574.0,31.67
573.0,31.47
572.0,31.43
571.0,31.49
570.0,31.40
569.0,31.18
568.0,30.94
567.0,30.75
566.0,30.85
565.0,30.53
564.0,30.65
563.0,30.37
562.0,30.81
561.0,30.33
560.0,30.22
559.0,30.24
558.0,30.20
557.0,29.88
556.0,29.66
555.0,29.83
554.0,29.74
553.0,29.82
552.0,29.81
551.0,29.41
550.0,29.17
549.0,29.07
548.0,29.11
547.0,29.23
546.0,28.98
545.0,28.74
544.0,28.58
543.0,28.55
542.0,28.63
541.0,28.33
540.0,28.08
539.0,28.28
538.0,28.11
537.0,28.16
536.0,28.07
535.0,27.61
534.0,27.41
533.0,27.53
532.0,27.52
531.0,27.40
530.0,27.19
529.0,27.10
528.0,26.99
527.0,26.84
526.0,26.92
525.0,26.72
524.0,26.43
523.0,26.31
522.0,26.18
521.0,26.12
520.0,26.13
519.0,25.77
518.0,25.58
517.0,25.46
516.0,25.49
515.0,25.61
514.0,25.49
513.0,25.18
512.0,25.06
511.0,25.06
510.0,24.85
509.0,24.82
508.0,24.56
507.0,24.16
506.0,24.29
505.0,24.09
504.0,24.08
503.0,23.70
502.0,23.35
501.0,23.11
500.0,23.00
499.0,23.21
498.0,22.98
497.0,22.90
496.0,22.38
495.0,21.90
494.0,21.93
493.0,21.87
492.0,21.62
491.0,21.61
490.0,20.85
489.0,21.01
488.0,20.36
487.0,20.64
486.0,20.24
485.0,20.04
484.0,19.48
483.0,19.16
482.0,19.14
481.0,18.92
480.0,18.80
479.0,18.21
478.0,18.03
477.0,17.77
476.0,17.86
475.0,17.63
474.0,17.16
473.0,16.77
472.0,16.45
471.0,16.45
470.0,16.08
469.0,15.81
468.0,15.43
467.0,15.15
466.0,14.77
465.0,14.59
464.0,14.30
463.0,13.96
462.0,13.56
461.0,13.20
460.0,13.21
459.0,12.96
458.0,12.47
457.0,12.11
456.0,11.93
455.0,11.53
454.0,11.43
453.0,11.15
452.0,10.80
451.0,10.31
450.0,10.15
449.0,10.03
448.0,9.72
447.0,9.44
446.0,8.96
445.0,8.49
444.0,8.37
443.0,8.18
442.0,7.98
441.0,7.72
440.0,7.29
439.0,7.02
438.0,6.67
437.0,6.58
436.0,6.39
435.0,6.05
434.0,5.69
433.0,5.55
432.0,5.38
431.0,5.14
430.0,4.98
429.0,4.62
428.0,4.41
427.0,4.09
426.0,3.98
425.0,3.89
424.0,3.70
423.0,3.37
422.0,3.08
421.0,2.93
420.0,2.91
419.0,2.83
418.0,2.65
417.0,2.48
416.0,2.21
415.0,2.02
414.0,2.01
413.0,2.04
412.0,1.94
411.0,1.76
410.0,1.49
409.0,1.40
408.0,1.42
407.0,1.38
406.0,1.30
405.0,1.17
404.0,1.04
403.0,0.88
402.0,0.98
401.0,1.00
400.0,0.95
399.0,0.73
398.0,0.54
397.0,0.56
396.0,0.65
395.0,0.61
394.0,0.51
393.0,0.36
392.0,0.28
391.0,0.31
390.0,0.41
389.0,0.46
388.0,0.27
387.0,0.16
386.0,0.06
385.0,0.17
384.0,0.27
383.0,0.13
382.0,0.01
381.0,-0.06
380.0,0.04
379.0,0.17
378.0,0.01
377.0,-0.56
376.0,-0.74
375.0,-0.55
374.0,-0.36
373.0,-0.21
372.0,-0.69
371.0,-0.38
370.0,-0.08
369.0,-0.16
368.0,-0.05
367.0,-0.33
366.0,-0.30
365.0,-0.22
364.0,-0.16
363.0,-0.07
362.0,-0.08
361.0,-0.07
360.0,-0.04
359.0,0.13
358.0,0.20
357.0,0.05
356.0,-0.11
355.0,-0.23
354.0,-0.13
353.0,0.05
352.0,-0.01
351.0,0.11
350.0,-0.08
349.0,-0.03
348.0,0.16
347.0,-0.01
346.0,0.04
345.0,0.10
344.0,-0.08
343.0,-0.22
342.0,-0.36
341.0,-0.14
340.0,0.23
339.0,0.39
338.0,0.17
337.0,-0.11
336.0,-0.11
335.0,-0.09
334.0,0.11
333.0,0.08
332.0,-0.14
331.0,-0.24
330.0,-0.10
329.0,0.23
328.0,0.45
327.0,0.27
326.0,-0.20
325.0,-0.34
324.0,-0.21
323.0,-0.04
322.0,0.14
321.0,0.20
320.0,0.13
319.0,-0.09
318.0,-0.32
317.0,-0.23
316.0,0.00
315.0,0.01
314.0,-0.10
313.0,-0.21
312.0,-0.21
311.0,-0.04
310.0,0.09
309.0,0.07
308.0,-0.09
307.0,-0.25
306.0,-0.29
305.0,-0.13
304.0,-0.00
303.0,0.00
302.0,-0.19
301.0,-0.35
300.0,-0.29
299.0,-0.18
298.0,-0.00
297.0,0.10
296.0,0.05
295.0,-0.22
294.0,-0.25
293.0,-0.10
292.0,0.11
291.0,0.16
290.0,-0.05
289.0,-0.23
288.0,-0.21
287.0,-0.04
286.0,0.09
285.0,0.07
284.0,-0.14
283.0,-0.24
282.0,-0.10
281.0,0.03
280.0,0.11
279.0,-0.06
278.0,-0.26
277.0,-0.25
276.0,-0.09
275.0,0.12
274.0,0.03
273.0,-0.08
272.0,-0.30
271.0,-0.18
270.0,0.09
269.0,0.03
268.0,0.02
267.0,-0.24
266.0,-0.24
265.0,-0.01
264.0,0.18
263.0,0.19
262.0,-0.09
261.0,-0.27
260.0,-0.20
259.0,0.08
258.0,0.12
257.0,-0.02
256.0,-0.26
255.0,-0.38
254.0,-0.32
253.0,-0.10
252.0,0.04
251.0,-0.16
250.0,-0.34
249.0,-0.41
248.0,-0.30
247.0,-0.21
246.0,-0.08
245.0,-0.30
244.0,-0.46
243.0,-0.43
242.0,-0.25
241.0,-0.03
240.0,-0.18
239.0,-0.43
238.0,-0.48
237.0,-0.40
236.0,-0.06
235.0,-0.03
234.0,-0.07
233.0,-0.38
232.0,-0.40
231.0,-0.22
230.0,0.08
229.0,0.10
228.0,-0.19
227.0,-0.21
226.0,-0.28
225.0,-0.01
224.0,0.06
223.0,0.12
222.0,-0.05
221.0,-0.27
220.0,-0.17
219.0,0.13
218.0,0.28
217.0,0.15
216.0,-0.02
215.0,-0.08
214.0,-0.00
213.0,0.20
212.0,0.26
211.0,0.14
210.0,0.05
209.0,-0.04
208.0,0.21
207.0,0.42
206.0,0.33
205.0,0.10
204.0,0.15
203.0,0.34
202.0,0.56
201.0,0.79
200.0,0.37
