Created as New Dataset,
533.0,82.47
532.0,82.31
531.0,82.41
530.0,82.39
529.0,82.69
528.0,82.98
527.0,82.31
526.0,82.37
525.0,82.72
524.0,82.51
523.0,82.61
522.0,82.13
521.0,82.22
520.0,82.52
519.0,82.42
518.0,82.47
517.0,82.16
516.0,82.43
515.0,82.23
514.0,82.39
513.0,82.81
512.0,82.62
511.0,82.09
510.0,82.00
509.0,81.76
508.0,81.98
507.0,81.71
506.0,81.99
505.0,81.54
504.0,82.08
503.0,81.74
502.0,81.98
501.0,82.02
500.0,81.61
499.0,81.71
498.0,81.58
497.0,81.11
496.0,81.78
495.0,81.00
494.0,80.85
493.0,81.60
492.0,81.20
491.0,81.28
490.0,81.39
489.0,81.79
488.0,80.70
487.0,81.18
486.0,80.60
485.0,80.56
484.0,81.01
483.0,81.30
482.0,81.33
481.0,80.53
480.0,80.36
479.0,80.32
478.0,80.83
477.0,81.03
476.0,81.59
475.0,80.78
474.0,80.68
473.0,80.38
472.0,80.64
471.0,80.79
470.0,81.02
469.0,79.96
468.0,80.36
467.0,80.41
466.0,80.72
465.0,80.60
464.0,80.49
463.0,80.25
462.0,79.59
461.0,80.42
460.0,80.24
459.0,79.88
458.0,79.65
457.0,79.78
456.0,80.04
455.0,79.74
454.0,79.86
453.0,79.70
452.0,78.96
451.0,79.91
450.0,79.98
449.0,79.51
448.0,79.00
447.0,78.89
446.0,79.23
445.0,79.18
444.0,79.77
443.0,79.14
442.0,79.18
441.0,79.16
440.0,79.29
439.0,78.93
438.0,78.59
437.0,78.27
436.0,78.61
435.0,78.70
434.0,78.75
433.0,77.58
432.0,78.72
431.0,77.92
430.0,78.50
429.0,78.24
428.0,78.04
427.0,77.06
426.0,77.33
425.0,77.31
424.0,77.27
423.0,77.12
422.0,77.12
421.0,76.87
420.0,76.77
419.0,76.56
418.0,76.47
417.0,75.79
416.0,75.96
415.0,75.83
414.0,75.66
413.0,75.41
412.0,75.16
411.0,74.37
410.0,73.98
409.0,74.41
408.0,74.35
407.0,74.15
406.0,73.77
405.0,73.57
404.0,73.49
403.0,73.37
402.0,72.89
401.0,72.46
400.0,71.73
399.0,71.07
398.0,71.36
397.0,70.66
396.0,70.47
395.0,69.97
394.0,68.87
393.0,68.23
392.0,67.74
391.0,67.54
390.0,66.32
389.0,65.13
388.0,64.43
387.0,63.64
386.0,61.62
385.0,60.45
384.0,58.97
383.0,57.00
382.0,55.57
381.0,53.87
380.0,51.26
379.0,49.14
378.0,46.86
377.0,44.44
376.0,42.61
375.0,40.00
374.0,37.70
373.0,34.92
372.0,30.97
371.0,26.48
370.0,22.17
369.0,17.08
368.0,11.54
367.0,6.97
366.0,4.45
365.0,2.11
364.0,0.54
363.0,0.02
362.0,-0.03
361.0,0.20
360.0,0.23
359.0,0.08
358.0,-0.17
357.0,-0.12
356.0,0.04
355.0,-0.10
354.0,-0.01
353.0,0.00
352.0,-0.05
351.0,0.16
350.0,0.25
349.0,0.09
348.0,-0.02
347.0,-0.07
346.0,0.16
345.0,0.40
344.0,0.19
343.0,0.17
342.0,0.08
341.0,-0.10
340.0,0.13
339.0,0.30
338.0,0.15
337.0,-0.03
336.0,-0.09
335.0,-0.04
334.0,0.25
333.0,0.22
332.0,-0.02
331.0,-0.24
330.0,-0.24
329.0,-0.19
328.0,-0.20
327.0,0.16
326.0,0.20
325.0,-0.18
324.0,-0.29
323.0,-0.03
322.0,0.17
321.0,0.23
320.0,-0.03
319.0,3.47
318.0,8.21
317.0,8.04
316.0,8.13
315.0,8.33
314.0,8.34
313.0,8.25
312.0,8.23
311.0,8.12
310.0,8.06
309.0,8.22
308.0,8.30
307.0,8.26
306.0,8.10
305.0,7.99
304.0,8.22
303.0,8.34
302.0,8.47
301.0,8.35
300.0,8.00
299.0,7.97
298.0,8.12
297.0,8.43
296.0,8.58
295.0,8.35
294.0,8.13
293.0,8.11
292.0,8.23
291.0,8.52
290.0,8.50
289.0,8.28
288.0,8.07
287.0,8.05
286.0,8.28
285.0,8.42
284.0,8.37
283.0,8.27
282.0,8.23
281.0,8.25
280.0,8.19
279.0,8.40
278.0,8.38
277.0,8.10
276.0,8.01
275.0,8.14
274.0,8.23
273.0,8.42
272.0,8.30
271.0,7.97
270.0,7.84
269.0,8.27
268.0,8.40
267.0,8.27
266.0,8.06
265.0,7.95
264.0,8.01
263.0,8.38
262.0,8.60
261.0,8.43
260.0,8.04
259.0,7.92
258.0,8.09
257.0,8.28
256.0,8.41
255.0,8.25
254.0,8.02
253.0,7.97
252.0,8.10
251.0,8.26
250.0,8.34
249.0,8.03
248.0,7.87
247.0,8.05
246.0,8.32
245.0,8.39
244.0,8.28
243.0,7.90
242.0,7.90
241.0,8.16
240.0,8.39
239.0,8.37
238.0,8.22
237.0,8.04
236.0,8.08
235.0,8.27
234.0,8.36
233.0,8.57
232.0,8.27
231.0,8.06
230.0,8.14
229.0,8.27
228.0,8.30
227.0,8.34
226.0,8.02
225.0,7.89
224.0,8.17
223.0,8.48
222.0,8.39
221.0,8.20
220.0,8.19
219.0,8.01
218.0,8.16
217.0,8.56
216.0,8.64
215.0,8.35
214.0,8.15
213.0,8.10
212.0,8.43
211.0,8.79
210.0,8.44
209.0,8.30
208.0,8.26
207.0,8.31
206.0,8.45
205.0,8.67
204.0,8.64
203.0,8.26
202.0,8.32
201.0,8.77
200.0,9.03
