Created as New Dataset,
630.0,32.12
629.0,32.10
628.0,31.88
627.0,31.70
626.0,31.81
625.0,31.91
624.0,31.62
623.0,31.43
622.0,31.44
621.0,31.24
620.0,31.26
619.0,31.13
618.0,30.99
617.0,31.10
616.0,31.10
615.0,30.99
614.0,30.87
613.0,30.82
612.0,30.60
611.0,30.55
610.0,30.79
609.0,30.70
608.0,30.40
607.0,30.51
606.0,30.60
605.0,30.35
604.0,29.91
603.0,29.80
602.0,29.99
601.0,29.92
600.0,29.71
599.0,29.39
598.0,29.59
597.0,29.87
596.0,29.76
595.0,29.38
594.0,29.27
593.0,29.28
592.0,29.20
591.0,28.97
590.0,28.76
589.0,28.80
588.0,28.89
587.0,28.88
586.0,28.71
585.0,28.54
584.0,28.46
583.0,28.63
582.0,28.67
581.0,28.29
580.0,27.95
579.0,27.85
578.0,27.99
577.0,28.00
576.0,27.89
575.0,27.86
574.0,27.74
573.0,27.68
572.0,27.74
571.0,27.35
570.0,27.35
569.0,27.58
568.0,27.36
567.0,27.10
566.0,26.91
565.0,26.89
564.0,26.91
563.0,26.79
562.0,26.87
561.0,26.72
560.0,26.60
559.0,26.39
558.0,26.24
557.0,26.26
556.0,26.05
555.0,25.85
554.0,25.80
553.0,25.83
552.0,25.85
551.0,25.65
550.0,25.48
549.0,25.18
548.0,25.08
547.0,25.37
546.0,25.27
545.0,24.86
544.0,24.69
543.0,24.82
542.0,24.89
541.0,24.77
540.0,24.53
539.0,24.40
538.0,24.33
537.0,24.41
536.0,24.43
535.0,24.20
534.0,23.91
533.0,23.71
532.0,23.88
531.0,23.88
530.0,23.77
529.0,23.59
528.0,23.48
527.0,23.32
526.0,23.43
525.0,23.49
524.0,23.13
523.0,23.01
522.0,22.72
521.0,22.66
520.0,22.93
519.0,22.62
518.0,22.49
517.0,22.31
516.0,22.34
515.0,22.35
514.0,22.23
513.0,22.06
512.0,21.97
511.0,21.83
510.0,21.89
509.0,21.89
508.0,21.61
507.0,21.38
506.0,20.95
505.0,21.12
504.0,21.24
503.0,21.08
502.0,20.68
501.0,20.41
500.0,20.31
499.0,20.43
498.0,19.83
497.0,20.05
496.0,19.69
495.0,18.97
494.0,19.03
493.0,19.23
492.0,18.99
491.0,18.79
490.0,18.54
489.0,18.22
488.0,17.95
487.0,17.83
486.0,17.53
485.0,17.35
484.0,16.97
483.0,16.63
482.0,16.73
481.0,16.39
480.0,16.45
479.0,16.15
478.0,15.96
477.0,15.97
476.0,16.00
475.0,15.75
474.0,15.21
473.0,14.98
472.0,14.86
471.0,14.71
470.0,14.64
469.0,14.43
468.0,13.97
467.0,13.89
466.0,13.92
465.0,13.54
464.0,13.25
463.0,12.98
462.0,12.51
461.0,12.55
460.0,12.48
459.0,12.14
458.0,11.76
457.0,11.47
456.0,11.47
455.0,11.28
454.0,10.86
453.0,10.52
452.0,10.28
451.0,10.22
450.0,10.02
449.0,9.85
448.0,9.33
447.0,9.02
446.0,8.83
445.0,8.68
444.0,8.55
443.0,8.05
442.0,7.90
441.0,7.77
440.0,7.68
439.0,7.42
438.0,7.10
437.0,6.81
436.0,6.62
435.0,6.43
434.0,6.31
433.0,5.97
432.0,5.74
431.0,5.59
430.0,5.53
429.0,5.38
428.0,5.13
427.0,4.79
426.0,4.50
425.0,4.46
424.0,4.41
423.0,4.21
422.0,3.92
421.0,3.67
420.0,3.74
419.0,3.68
418.0,3.43
417.0,3.16
416.0,2.97
415.0,3.01
414.0,2.94
413.0,2.79
412.0,2.53
411.0,2.34
410.0,2.36
409.0,2.34
408.0,2.25
407.0,2.00
406.0,1.93
405.0,1.91
404.0,1.96
403.0,1.85
402.0,1.51
401.0,1.41
400.0,1.53
399.0,1.53
398.0,1.41
397.0,1.25
396.0,1.07
395.0,1.09
394.0,1.21
393.0,1.08
392.0,0.94
391.0,0.83
390.0,0.85
389.0,0.93
388.0,0.83
387.0,0.68
386.0,0.49
385.0,0.50
384.0,0.68
383.0,0.64
382.0,0.44
381.0,0.35
380.0,0.31
379.0,0.27
378.0,-0.01
377.0,-0.06
376.0,-0.07
375.0,-0.39
374.0,-0.15
373.0,-0.16
372.0,-0.16
371.0,-0.11
370.0,0.06
369.0,-0.12
368.0,-0.18
367.0,0.05
366.0,0.09
365.0,0.22
364.0,0.04
363.0,-0.26
362.0,0.09
361.0,0.30
360.0,0.13
359.0,-0.22
358.0,-0.26
357.0,-0.13
356.0,-0.15
355.0,-0.01
354.0,-0.14
353.0,-0.27
352.0,-0.24
351.0,-0.17
350.0,0.06
349.0,0.09
348.0,-0.04
347.0,-0.02
346.0,0.30
345.0,0.20
344.0,0.12
343.0,0.19
342.0,0.17
341.0,-0.08
340.0,-0.31
339.0,0.08
338.0,0.13
337.0,0.01
336.0,0.19
335.0,0.24
334.0,0.16
333.0,0.17
332.0,0.06
331.0,-0.02
330.0,-0.14
329.0,-0.27
328.0,-0.20
327.0,-0.22
326.0,-0.26
325.0,-0.11
324.0,0.11
323.0,0.20
322.0,0.14
321.0,0.13
320.0,0.31
319.0,0.20
318.0,-0.24
317.0,-0.32
316.0,-0.20
315.0,-0.05
314.0,0.04
313.0,-0.16
312.0,-0.27
311.0,-0.07
310.0,0.05
309.0,-0.03
308.0,-0.22
307.0,-0.21
306.0,-0.08
305.0,0.13
304.0,0.06
303.0,-0.18
302.0,-0.23
301.0,-0.04
300.0,0.08
299.0,-0.02
298.0,-0.24
297.0,-0.20
296.0,0.10
295.0,0.13
294.0,-0.09
293.0,-0.27
292.0,-0.10
291.0,0.14
290.0,0.14
289.0,-0.05
288.0,-0.22
287.0,-0.09
286.0,0.13
285.0,0.16
284.0,0.01
283.0,-0.23
282.0,-0.23
281.0,0.02
280.0,0.23
279.0,0.09
278.0,-0.15
277.0,-0.21
276.0,0.05
275.0,0.21
274.0,0.09
273.0,-0.18
272.0,-0.24
271.0,-0.05
270.0,0.17
269.0,0.02
268.0,-0.18
267.0,-0.26
266.0,-0.07
265.0,0.11
264.0,0.14
263.0,-0.12
262.0,-0.25
261.0,-0.02
260.0,0.11
259.0,0.06
258.0,-0.16
257.0,-0.29
256.0,-0.20
255.0,-0.01
254.0,0.07
253.0,-0.24
252.0,-0.42
251.0,-0.32
250.0,-0.12
249.0,-0.10
248.0,-0.25
247.0,-0.52
246.0,-0.54
245.0,-0.18
244.0,-0.15
243.0,-0.22
242.0,-0.56
241.0,-0.42
240.0,-0.18
239.0,-0.05
238.0,-0.13
237.0,-0.33
236.0,-0.28
235.0,-0.10
234.0,0.11
233.0,-0.17
232.0,-0.37
231.0,-0.32
230.0,0.05
229.0,0.13
228.0,-0.09
227.0,-0.20
226.0,-0.22
225.0,0.18
224.0,0.21
223.0,-0.04
222.0,-0.23
221.0,-0.11
220.0,0.13
219.0,0.28
218.0,-0.07
217.0,-0.11
216.0,0.02
215.0,0.26
214.0,0.24
213.0,0.09
212.0,-0.08
211.0,0.05
210.0,0.19
209.0,0.32
208.0,0.20
207.0,0.14
206.0,-0.04
205.0,0.41
204.0,0.61
203.0,0.44
202.0,0.22
201.0,0.22
200.0,0.40
